"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"FF","2023-09-25","96","-2.08","5.48","Gray, Jon",666176,592351,,"swinging_strike",,,,,4,,"R","R","R","LAA","TEX","S",,,0,0,2023,"-0.99","1.09",-0.7196568423433424,2.7131858712391006,,,681351,2,4,"Bot",,,,,,,5.864321198783177,-139.6925605300072,-4.222499855717523,-14.233697067148592,30.707918883903687,-17.193759952344568,3.79,1.84,,,,"96.7",2119,"6.7",716440,641680,663993,543760,673962,608369,543257,665750,666969,"53.85",,,,,,,,34,1,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",220,"-0.003","-0.045","81.4","7.3","0.425339736",,"0.045",,1,1,0.66,0.66,31,24,32,24,2,1,5,1,23,1,"1.38","0.99","0.99","23.9",-6.395257909872769,15.09990872084324,38.27021547037188,31.568196461068503,18.360686756750543
"SL","2023-09-25","90.1","-1.97","5.57","Gray, Jon",545341,592351,"field_out","hit_into_play",,,,,6,"Randal Grichuk flies out to center fielder Leody Taveras.","R","R","R","LAA","TEX","X",8,"fly_ball",0,1,2023,"0.2","0.52",0.33622319493199415,2.5856914783546325,,,681351,1,4,"Bot",91.34,82.53,,,,,5.346057665298221,-131.15624076737507,-2.6056535422431435,1.2194534121641647,27.09142439623175,-25.804947505361735,3.17,1.5,302,"83.5",36,"91.1",2328,"6.8",716440,641680,663993,543760,673962,608369,543257,665750,666969,"53.67",0.013,0.015,"0",1,0,0,3,33,2,"Slider",1,0,1,0,0,1,1,0,"Standard","Standard",135,"-0.023","-0.215","79.0","8.0",,0.026,"0.215","88.0",1,1,0.683,0.683,31,31,32,32,2,1,5,1,23,1,"2.28","-0.2","-0.2","26.3",10.496721542187888,-16.167040430922007,30.287645183630055,40.31106729867855,37.812184213956996
"SL","2023-09-25","89.6","-2","5.57","Gray, Jon",545341,592351,,"swinging_strike_blocked",,,,,14,,"R","R","R","LAA","TEX","S",,,0,0,2023,"-0.16","0.13",0.5912051840820043,0.7386551626906912,,,681351,1,4,"Bot",,,,,,,6.783581085891277,-130.31844288006337,-6.275104457610945,-3.1295673610245025,25.763962941507852,-29.647610910998655,3.17,1.5,,,,"90.6",2182,"6.8",716440,641680,663993,543760,673962,608369,543257,665750,666969,"53.73",,,,,,,,33,1,"Slider",1,0,1,0,0,1,1,0,"Standard","Standard",147,"-0.004","-0.042","77.5","8.4","3.222918288",,"0.042",,1,1,0.687,0.687,31,31,32,32,2,1,5,1,23,1,"2.7","0.16","0.16","30.8",9.199553794501956,-6.098193002303802,35.75113171564883,43.3380790026213,34.20065401813904
"SL","2023-09-25","88.9","-2.02","5.71","Gray, Jon",592273,592351,"field_out","hit_into_play",,,,,9,"Brandon Drury pops out to first baseman Nathaniel Lowe in foul territory.","R","R","R","LAA","TEX","X",3,"popup",1,1,2023,"0.34","0.13",0.5442724438524738,1.8793461669003069,,,683021,2,3,"Bot",151.37,197.08,,,,,5.619804946722935,-129.35020063794963,-3.655996386386319,2.7337534505438925,25.870614748215473,-30.18203645655937,3.56048585587302,1.74993571228028,49,"74.5",78,"89.9",2297,"6.8",716440,641680,663993,543760,673962,608369,543257,665750,666969,"53.71",0.003,0.003,"0",1,0,0,3,25,3,"Slider",1,0,1,0,0,1,1,0,"Standard","Standard",117,"-0.02","-0.266","66.7","8.2",,0.004,"0.266","88.0",1,1,0.643,0.643,31,30,32,31,2,1,5,1,23,1,"2.75","-0.34","-0.34","31.5",13.263564452111579,-13.871925289148564,30.454259967660146,42.58974665703427,42.798919745345046
"SL","2023-09-25","88.6","-1.9","5.75","Gray, Jon",592273,592351,,"called_strike",,,,,5,,"R","R","R","LAA","TEX","S",,,1,0,2023,"0.32","0.44",0.14919241097860622,2.50315570453778,,,683021,2,3,"Bot",,,,,,,4.36281228075455,-129.05390823210013,-2.843670878301367,2.7203500344710956,25.497551992349376,-26.916116049825764,3.46462840995564,1.74643820922457,,,,"89.5",2439,"6.7",716440,641680,663993,543760,673962,608369,543257,665750,666969,"53.85",,,,,,,,25,2,"Slider",1,0,1,0,0,1,1,0,"Standard","Standard",131,"-0.003","-0.05",,,,,"0.05",,1,1,0.646,0.646,31,30,32,31,2,1,5,1,23,1,"2.45","-0.32","-0.32","30.0",,,,,
"SL","2023-09-25","89.1","-1.84","5.6","Gray, Jon",592273,592351,,"ball",,,,,14,,"R","R","R","LAA","TEX","B",,,0,0,2023,"0.37","0.28",1.1557205733627838,1.8412346434165219,,,683021,2,3,"Bot",,,,,,,6.637024041647326,-129.69220530292557,-3.8447791032952257,2.809376174491958,26.006102692630858,-28.45663291443444,3.58063934498384,1.83892142828442,,,,"90",2321,"6.7",716440,641680,663993,543760,673962,608369,543257,665750,666969,"53.75",,,,,,,,25,1,"Slider",1,0,1,0,0,1,1,0,"Standard","Standard",145,"0.002","0.03",,,,,"-0.03",,1,1,0.644,0.644,31,30,32,31,2,1,5,1,23,1,"2.58","-0.37","-0.37","28.8",,,,,
"SL","2023-09-25","89.9","-1.93","5.62","Gray, Jon",687263,592351,"strikeout","swinging_strike",,,,,14,"Zach Neto strikes out swinging.","R","R","R","LAA","TEX","S",2,,1,2,2023,"0.35","0.35",1.1433917490410013,1.3004516797923498,,,683021,1,3,"Bot",,,,,,,6.9248505190045835,-130.84243609780353,-5.557028907143773,2.7376250961204724,25.652060913397715,-27.20399595054174,3.5,1.62,,,,"90.9",2258,"6.7",716440,641680,663993,543760,673962,608369,543257,665750,666969,"53.77",,0,"0",1,0,0,,24,4,"Slider",1,0,1,0,0,1,1,0,"Standard","Standard",106,"-0.019","-0.183","51.9","7.5","4.002348804",,"0.183",,1,1,0.663,0.663,31,22,32,22,2,1,5,1,23,1,"2.45","-0.35","-0.35","32.1",20.856976551405534,2.5187905620683084,40.18288202796226,46.24367475518375,29.53251269381078
"SL","2023-09-25","89.2","-1.86","5.64","Gray, Jon",687263,592351,,"swinging_strike",,,,,8,,"R","R","R","LAA","TEX","S",,,1,1,2023,"0.38","0.33",0.052247275690212924,1.6784859089378146,,,683021,1,3,"Bot",,,,,,,3.941450793396956,-129.97434737850114,-4.509460592153743,3.569240808994677,25.377740469474613,-27.72078230224271,3.5,1.62,,,,"90.1",2344,"6.6",716440,641680,663993,543760,673962,608369,543257,665750,666969,"53.87",,,,,,,,24,3,"Slider",1,0,1,0,0,1,1,0,"Standard","Standard",130,"-0.007","-0.055","71.4","8.3","4.62758658",,"0.055",,1,1,0.67,0.67,31,22,32,22,2,1,5,1,23,1,"2.51","-0.38","-0.38","31.1",36.12508178087615,-29.276429414246603,42.849862605088155,32.65935919321859,48.8013831020436
"SL","2023-09-25","89","-1.71","5.73","Gray, Jon",687263,592351,,"swinging_strike",,,,,14,,"R","R","R","LAA","TEX","S",,,1,0,2023,"0.28","0.39",0.8476057103867739,0.9915205153285771,,,683021,1,3,"Bot",,,,,,,5.762291982125476,-129.504654147093,-6.500668836769826,2.0076431171820324,25.253968552634856,-26.69001593420882,3.5,1.62,,,,"90.1",2313,"6.8",716440,641680,663993,543760,673962,608369,543257,665750,666969,"53.66",,,,,,,,24,2,"Slider",1,0,1,0,0,1,1,0,"Standard","Standard",185,"-0.004","-0.053","68.7","8.4","15.310368456",,"0.053",,1,1,0.674,0.674,31,22,32,22,2,1,5,1,23,1,"2.47","-0.28","-0.28","33.3",35.12121168268414,-26.864874419561744,42.10358354641628,41.72260519866237,53.08583023460222
"SL","2023-09-25","89.8","-1.94","5.6","Gray, Jon",687263,592351,,"ball",,,,,14,,"R","R","R","LAA","TEX","B",,,0,0,2023,"0.39","0.35",0.7415217640703848,0.898993604682643,,,683021,1,3,"Bot",,,,,,,5.846446100026826,-130.58355348041667,-6.43559610715182,3.300532279736067,26.842175780462153,-27.07187716731841,3.60435139373786,1.63076408097125,,,,"90.6",2251,"6.8",716440,641680,663993,543760,673962,608369,543257,665750,666969,"53.74",,,,,,,,24,1,"Slider",1,0,1,0,0,1,1,0,"Standard","Standard",198,"0.003","0.036",,,,,"-0.036",,1,1,0.671,0.671,31,22,32,22,2,1,5,1,23,1,"2.48","-0.39","-0.39","32.5",,,,,
