"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"FF","2023-09-02","91.4","-1.69","5.03","Patton, Spencer",677347,607359,"walk","ball",,,,,13,"Kyren Paris walks. Andrew Velazquez caught stealing 3rd base, catcher Tyler Soderstrom to third baseman Jordan Diaz.","R","R","R","ATH","LAA","B",2,,3,1,2023,"-0.63","1.08",-1.133146260587762,2.363840218497029,,623205,,0,7,"Top",,,,,,,2.76615255777163,-133.1410200380403,-3.179616024890481,-8.084000574849536,28.60450776419364,-18.839752443734735,3.66843182904173,1.83035220787514,,,,"91.4",2078,"6.3",716755,691016,676116,680869,672478,669397,643393,671732,664913,"54.25",,0.695903,"0.7",1,0,0,,49,5,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Strategic","Standard",220,"0.133","0.161",,,,,"-0.161",,1,-1,0.553,0.44699999999999995,35,21,35,22,1,2,1,1,2,1,"1.64","0.63","0.63","34.6",,,,,
"FF","2023-09-24","91.4","-2.65","4.7","Ryan, Joe",592273,657746,,"called_strike",,,,,6,,"R","R","R","MIN","LAA","S",,,0,0,2023,"-0.81","1.1",0.6496195129172855,2.7057695734567577,,687263,,1,5,"Top",,,,,,,10.14921029909445,-132.66774862998167,-1.4579197338437364,-11.802050110848501,29.914866354966122,-19.15697394660382,3.55984017552924,1.71726438230636,,,,"91.9",2304,"6.9",716445,680777,666135,666397,593871,571657,663616,572191,596146,"53.63",,,,,,,,39,1,"4-Seam Fastball",2,3,3,2,3,2,3,2,"Standard","Standard",216,"0.066","-0.038",,,,,"0.038",,-1,1,0.34,0.6599999999999999,27,30,27,31,3,2,6,1,5,1,"1.66","0.81","0.81","23.6",,,,,
"SI","2023-05-05","90.9","-1.62","5.71","Bassitt, Chris",668804,605135,,"called_strike",,,,,5,,"R","L","R","PIT","TOR","S",,,3,1,2023,"-1.5","0.5",0.2613628977226483,2.3858562941241837,,678225,,0,1,"Bot",,,,,,,7.968078499555831,-132.01018634828807,-3.4404491601746714,-19.299779394201934,30.166967816710052,-25.735251410130616,2.77857126487105,1.50110147068484,,,,"90.9",1905,"6.5",718307,643376,665489,669289,656305,666182,593160,662139,543807,"53.96",,,,,,,,8,5,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",223,"-0.096","-0.099",,,,,"0.099",,-1,-1,0.524,0.524,34,28,34,28,1,0,5,1,7,1,"2.28","1.5","-1.5","41.8",,,,,
"FF","2023-04-19","90.9","1.99","6.16","Steele, Justin",665923,657006,,"swinging_strike",,,,,3,,"R","R","L","ATH","CHC","S",,,1,1,2023,"-0.16","0.65",0.7939452778328319,3.005735852431358,,668843,,1,3,"Bot",,,,,,,-2.6206651746483227,-132.45815977139824,-3.3832632626657246,-1.3602678789636853,26.876925014224213,-24.02754477093661,3,1.5,,,,"89.7",2415,"5.3",718506,571466,543333,663538,663611,621020,664023,641355,621550,"55.15",,,,,,,,20,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic",170,"-0.067","-0.078",,,,,"0.078",,0,0,0.575,0.575,27,24,28,24,2,1,5,1,6,2,"2.09","-0.16","0.16","45.8",,,,,
"FF","2023-08-26","90.7","-2.68","4.7","Ryan, Joe",608369,657746,,"swinging_strike",,,,,1,,"R","L","R","MIN","TEX","S",,,1,0,2023,"-1.28","1.48",-0.5679994754035285,3.456411490324911,,665750,543760,1,5,"Top",,,,,,,8.089376198238135,-131.84275886226644,-0.3612673009290378,-16.683695791033237,26.991296265281335,-14.992271184377197,3.5,1.53,,,,"91.6",2380,"6.8",716839,543877,456781,593871,668904,621043,670242,608336,596146,"53.7",,,,,,,,36,2,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",222,"0.098","-0.051",,,,,"0.051",,0,0,0.44,0.56,27,29,27,29,3,2,24,1,6,1,"1.29","1.28","-1.28","26.2",,,,,
"FF","2023-04-26","89.8","-2.21","5.76","Maeda, Kenta",519203,628317,,"ball",,,,,14,,"R","L","R","MIN","NYY","B",,,1,2,2023,"-0.77","1.34",0.16443575164096413,0.9740091771668888,,592450,,1,2,"Top",,,,,,,7.470163583665519,-130.33236570369183,-8.647686760424348,-10.343286395028974,26.213202344538093,-15.259097221530135,3.62636864810503,1.62240839720014,,,,"89.4",2220,"6.1",718417,543877,608336,456781,650489,621043,663616,624503,596146,"54.38",,,,,,,,15,4,"4-Seam Fastball",0,5,5,0,5,0,5,0,"Infield shade","Standard",217,"0.016","0.04",,,,,"-0.04",,-5,5,0.106,0.894,35,33,35,34,2,1,6,1,58,1,"1.49","0.77","-0.77","37.5",,,,,
"CH","2023-06-27","89.8","-1.42","6.12","Brito, Jhony",668709,666745,"truncated_pa","ball",,,,,13,,"R","L","R","ATH","NYY","B",2,,0,2,2023,"-1.55","0.55",-1.4715836034253182,2.404117085720192,,665923,643393,2,3,"Bot",,,,,,,3.1352062161719716,-130.7875604316975,-4.402677680621136,-18.466801506301564,27.460079044961724,-25.096981521244714,3.31599784339256,1.6479048750757,,,,"89.6",1668,"6.1",717595,624431,519203,518934,518626,683011,641856,664056,641343,"54.39",,,"0",0,0,0,,22,3,"Changeup",1,0,1,0,0,1,1,0,"Standard","Standard",245,"-0.024","-0.195",,,,,"0.195",,1,1,0.647,0.647,25,25,25,26,2,1,6,2,34,2,"2.27","1.55","-1.55","47.4",,,,,
"CH","2023-04-11","89.1","-1.65","5.52","Kelly, Merrill",670712,518876,,"ball",,,,,13,,"R","R","R","AZ","MIL","B",,,2,2,2023,"-1.48","0.08",-1.3999899324791596,1.1600849018391681,,686894,,0,3,"Top",,,,,,,3.728536038695336,-129.75805089657567,-4.84202730307994,-17.536387488966373,27.25922785265387,-30.505307734674574,3.25830815259355,1.50830001685356,,,,"88.9",2177,"6.2",718611,672515,656976,606466,668942,672695,682998,677950,664983,"54.34",,,,,,,,15,5,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",241,"0.082","0.085",,,,,"-0.085",,0,0,0.439,0.5609999999999999,34,29,35,29,1,0,5,3,6,1,"2.79","1.48","1.48","27.9",,,,,
"FC","2023-07-31","88.6","-1.83","5.64","Bassitt, Chris",668939,605135,,"ball",,,,,11,,"R","L","R","TOR","BAL","B",,,2,2,2023,"0.02","1.07",-0.7627221993896383,4.248243674033813,,622761,,1,2,"Top",,,,,,,2.5325022203871566,-128.95414584575317,0.4625071939653559,-0.2838111587693767,28.125438084546442,-20.646949746458674,3.47267821142914,1.64402296182366,,,,"88",2297,"6",717186,672386,665489,593160,656305,666182,662139,595281,624415,"54.48",,,,,,,,15,5,"Cutter",0,2,2,0,2,0,2,0,"Standard","Standard",200,"0.041","0.09",,,,,"-0.09",,-2,2,0.291,0.7090000000000001,34,25,34,25,2,1,6,1,6,1,"1.85","-0.02","0.02","37.5",,,,,
"CH","2023-07-26","88.1","-1.64","5.79","Suarez, Robert",682848,663158,,"called_strike",,,,,5,,"R","L","R","SD","PIT","S",,,0,0,2023,"-1.19","0.42",-0.26057203939634666,2.5650197404600728,,680779,,1,9,"Top",,,,,,,5.859109994118804,-128.33614655150473,-2.6853497169034117,-14.295956529716019,23.835789473609236,-27.219302279294745,3.13774383455752,1.54962283397839,,,,"89.3",1604,"6.7",717246,669134,630105,673490,592518,593428,670128,663757,665487,"53.77",,,,,,,,62,1,"Changeup",1,3,3,1,3,1,3,1,"Standard","Standard",233,"0.023","-0.038",,,,,"0.038",,-2,2,0.068,0.9319999999999999,32,23,32,23,1,3,1,1,3,2,"2.49","1.19","-1.19",,,,,,
