"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"SL","2023-08-21","79.6","1.64","6.44","Smith, Will",605113,519293,,"foul",,,,,6,,"R","R","L","AZ","TEX","S",,,0,0,2023,"-0.38","-0.27",0.36767298990235364,2.4700228420857617,,672515,,0,11,"Bot",,,,,,,-2.075837727032625,-115.94188497505446,-1.4968505318907934,-3.0473109217059124,20.887945918067423,-34.5422382240739,3.61,1.75,190,"71.3",53,"79.2",2290,"5.9",716906,641680,663993,543760,677649,608369,608671,665750,666969,"54.62",,,,,,,,75,1,"Slider",1,3,1,3,3,1,1,3,"Standard","Strategic",301,"-0.013","-0.046","73.4","6.8",,,"0.046","88.0",-2,-2,0.211,0.211,33,33,34,33,1,3,1,2,3,3,"3.85","-0.38","0.38","39.9",4.988147978354681,22.428823130382824,28.591506159548718,40.50238082931708,27.206934120503814
,"2023-08-21",,,,"Smith, Will",606466,519293,,"automatic_ball",,,,,,,"R","R","L","AZ","TEX","B",,,0,0,2023,,,,,672515,,,2,11,"Bot",,,,,,,,,,,,,,,,,,,,,716906,641680,663993,543760,677649,608369,608671,665750,666969,,,,,,,,,77,1,,1,3,1,3,3,1,1,3,,,,"0.005",,,,,,,,-2,-2,0.051,0.051,33,29,34,30,1,4,1,2,3,1,,,,,,,,,
,"2023-08-21",,,,"Smith, Will",606466,519293,,"automatic_ball",,,,,,,"R","R","L","AZ","TEX","B",,,1,0,2023,,,,,672515,,,2,11,"Bot",,,,,,,,,,,,,,,,,,,,,716906,641680,663993,543760,677649,608369,608671,665750,666969,,,,,,,,,77,2,,1,3,1,3,3,1,1,3,,,,"0.01",,,,,,,,-2,-2,0.056,0.056,33,29,34,30,1,4,1,2,3,1,,,,,,,,,
,"2023-08-21",,,,"Smith, Will",606466,519293,"intent_walk","automatic_ball",,,,,,"Will Smith intentionally walks Ketel Marte.","R","R","L","AZ","TEX","B",,,3,0,2023,,,,,672515,,,2,11,"Bot",,,,,,,,,,,,,,,,,,,,,716906,641680,663993,543760,677649,608369,608671,665750,666969,,,,"0.4",0,0,0,,77,4,,1,3,1,3,3,1,1,3,,,,"0.02",,,,,,,,-2,-2,0.08,0.08,33,29,34,30,1,4,1,2,3,1,,,,,,,,,
,"2023-08-21",,,,"Smith, Will",606466,519293,,"automatic_ball",,,,,,,"R","R","L","AZ","TEX","B",,,2,0,2023,,,,,672515,,,2,11,"Bot",,,,,,,,,,,,,,,,,,,,,716906,641680,663993,543760,677649,608369,608671,665750,666969,,,,,,,,,77,3,,1,3,1,3,3,1,1,3,,,,"0.014",,,,,,,,-2,-2,0.066,0.066,33,29,34,30,1,4,1,2,3,1,,,,,,,,,
"CU","2023-08-20","77.8","1.23","6.68","Smith, Will",467793,519293,"single","hit_into_play",,,,,14,"Carlos Santana singles on a ground ball to center fielder Leody Taveras. Tyrone Taylor scores.","R","R","L","TEX","MIL","X",8,"ground_ball",2,2,2023,"-0.88","-1",0.056310173860518176,1.4396490885737814,621438,,,2,8,"Top",116,94,,,,,-0.9028211997641714,-113.32739003858192,-2.473063037350086,-7.390049692998643,21.538662546048013,-40.51923821712502,3.37,1.58,48,"95.6",1,"77.2",2102,"5.9",716918,641598,663993,543760,677649,608369,608671,665750,679881,"54.59",0.397,0.359,"0.9",1,1,0,4,68,5,"Curveball",1,5,5,1,6,1,6,1,"Standard","Standard",336,"-0.018","0.759","76.3","7.6",,0.439,"-0.759","95.6",-4,4,0.038,0.962,33,37,34,37,1,4,5,1,1,2,"4.77","-0.88","0.88","51.4",1.7980411282742603,6.1376525074734,31.18209361454279,37.612233969699105,30.287659378091902
"SL","2023-08-20","78.6","1.42","6.52","Smith, Will",467793,519293,,"swinging_strike",,,,,8,,"R","R","L","TEX","MIL","S",,,2,1,2023,"-0.54","-0.1",0.021537930121673488,1.7872488224564358,621438,,,2,8,"Top",,,,,,,-2.0145004146522703,-114.48822514367706,-3.2759069569352586,-4.450072849074735,19.960075649419654,-32.64628412910034,3.37,1.58,,,,"78.5",2289,"6",716918,641598,663993,543760,677649,608369,608671,665750,679881,"54.48",,,,,,,,68,4,"Slider",1,5,5,1,5,1,5,1,"Standard","Standard",316,"0.001","-0.063","71.4","8.3","1.274986548",,"0.063",,-4,4,0.037,0.963,33,37,34,37,1,4,5,1,1,2,"3.76","-0.54","0.54","44.3",15.500541018798046,-21.822227205688264,25.342566968658073,38.58424870290464,39.382846719176996
"FF","2023-08-20","91.2","1.11","6.64","Smith, Will",467793,519293,,"ball",,,,,13,,"R","R","L","TEX","MIL","B",,,1,1,2023,"0.53","1.32",-1.1057867951026699,2.2225440255651128,621438,,,2,8,"Top",,,,,,,-6.660491024440696,-132.54774767874818,-8.025226112106791,7.606487231653265,26.666477328270517,-15.045242460198885,3.54904017176436,1.59834858312887,,,,"90.9",2202,"6",716918,641598,663993,543760,677649,608369,608671,665750,679881,"54.48",,,,,,,,68,3,"4-Seam Fastball",1,5,5,1,5,1,5,1,"Standard","Standard",149,"0","0.039",,,,,"-0.039",,-4,4,0.037,0.963,33,37,34,37,1,4,5,1,1,2,"1.41","0.53","-0.53","47.6",,,,,
"SL","2023-08-20","80.1","1.37","6.47","Smith, Will",467793,519293,,"blocked_ball",,,,,13,,"R","R","L","TEX","MIL","B",,,0,1,2023,"-0.62","0.08",-1.0524033684064353,0.8394989234337094,621438,,,2,8,"Top",,,,,,,-4.176523059660113,-116.59663050567872,-5.954901609708363,-5.011812254200124,19.174666347477512,-30.624583654746168,3.50501564253657,1.59808760766249,,,,"80.4",2347,"6.2",716918,641598,663993,543760,677649,608369,608671,665750,679881,"54.31",,,,,,,,68,2,"Slider",1,5,5,1,5,1,5,1,"Standard","Standard",310,"-0.001","0.028",,,,,"-0.028",,-4,4,0.038,0.962,33,37,34,37,1,4,5,1,1,2,"3.43","-0.62","0.62","43.3",,,,,
"FF","2023-08-20","91.6","1.14","6.65","Smith, Will",467793,519293,,"called_strike",,,,,1,,"R","R","L","TEX","MIL","S",,,0,0,2023,"0.45","1.31",-0.5859539953469426,3.008549745977493,621438,,,2,8,"Top",,,,,,,-5.328465078904619,-133.26750513847543,-6.16757871694933,6.536006900313086,27.60292388981021,-15.377649764665774,3.54443071459386,1.68125890960107,,,,"91.6",2166,"6.2",716918,641598,663993,543760,677649,608369,608671,665750,679881,"54.29",,,,,,,,68,1,"4-Seam Fastball",1,5,5,1,5,1,5,1,"Standard","Standard",151,"0.001","-0.036",,,,,"0.036",,-4,4,0.037,0.963,33,37,34,37,1,4,5,1,1,2,"1.4","0.45","-0.45","45.9",,,,,
"SL","2023-08-20","79.5","1.38","6.46","Smith, Will",686894,519293,"strikeout","swinging_strike_blocked",,,,,13,"Joey Wiemer strikes out swinging.","R","R","L","TEX","MIL","S",2,,0,2,2023,"-0.51","-0.77",-0.5933991104421776,0.20801229238636854,621438,,,1,8,"Top",,,,,,,-3.343498559636907,-115.67604917774507,-5.452278328650877,-3.8829287288294525,22.284201689597406,-38.23285105081346,3.27,1.48,,,,"78.9",2378,"5.9",716918,641598,663993,543760,677649,608369,608671,665750,679881,"54.58",,0,"0",1,0,0,,67,3,"Slider",1,5,5,1,5,1,5,1,"Strategic","Standard",308,"0.006","-0.305","44.3","7.7","7.486875444",,"0.305",,-4,4,0.031,0.969,33,24,34,24,1,0,5,1,1,2,"4.39","-0.51","0.51","44.9",-52.0425388984616,-81.03001013111542,35.93521633703701,34.32311905321722,44.358665061925464
"SL","2023-08-20","81","1.28","6.56","Smith, Will",686894,519293,,"foul",,,,,4,,"R","R","L","TEX","MIL","S",,,0,1,2023,"-0.77","-0.17",-0.7850112271588096,2.315286007849662,621438,,,1,8,"Top",,,,,,,-3.1465564717357832,-118.0108215388334,-2.5752264593645604,-6.6587523691530714,20.96659197967616,-33.53609822846376,3.27,1.48,298,"98.6",21,"81",2277,"6.1",716918,641598,663993,543760,677649,608369,608671,665750,679881,"54.43",,,,,,,,67,2,"Slider",1,5,5,1,5,1,5,1,"Strategic","Standard",303,"0.003","-0.085","75.2","8.1",,,"0.085","98.6",-4,4,0.028,0.972,33,24,34,24,1,0,5,1,1,2,"3.62","-0.77","0.77","44.7",11.555144391867547,-37.83812245248016,25.45539701358751,32.471436075678426,49.72010029042292
"CU","2023-08-20","74.5","1.17","6.69","Smith, Will",686894,519293,,"foul",,,,,6,,"R","R","L","TEX","MIL","S",,,0,0,2023,"-0.31","-1.2",0.5576968012547607,2.1928529904669585,621438,,,1,8,"Top",,,,,,,-0.702949080499099,-108.48173171899455,0.1269204165543898,-2.303387234443396,20.794789334637922,-41.85168870791547,3.27,1.48,2,"65.1",-52,"73.8",1877,"5.9",716918,641598,663993,543760,677649,608369,608671,665750,679881,"54.59",,,,,,,,67,1,"Curveball",1,5,5,1,5,1,5,1,"Strategic","Standard",330,"0.001","-0.055","70.2","7.9",,,"0.055","88.0",-4,4,0.027,0.973,33,24,34,24,1,0,5,1,1,2,"5.33","-0.31","0.31","50.2",11.821979932538625,-12.834012152160623,19.543282655652867,47.87538780159692,39.83665435172192
"SL","2023-08-20","81.4","1.51","6.39","Smith, Will",592885,519293,"field_out","hit_into_play",,,,,5,"Christian Yelich grounds out, second baseman Marcus Semien to first baseman Nathaniel Lowe.","R","L","L","TEX","MIL","X",4,"ground_ball",1,1,2023,"-0.6","0.41",-0.2189371080699054,2.2487767175844233,621438,,,0,8,"Top",147.29,162.83,,,,,-2.7137410314631913,-118.5144594996176,-3.4559816132271437,-5.102643683508332,23.564181525001977,-27.868459605805004,3.35,1.71,14,"101.2",-9,"81.2",2342,"6.2",716918,641598,663993,543760,677649,608369,608671,665750,679881,"54.29",0.238,0.24,"0",1,0,0,2,66,3,"Slider",1,5,5,1,5,1,5,1,"Strategic","Standard",314,"0.006","-0.219","74.1","7.6",,0.26,"0.219","101.2",-4,4,0.021,0.979,33,31,34,32,1,4,5,1,1,2,"3.04","-0.6","-0.6","40.8",12.334849409346052,6.42125874062899,34.91868293500059,40.00051247726609,29.517573426447175
"FF","2023-08-20","90","1.31","6.65","Smith, Will",592885,519293,,"ball",,,,,14,,"R","L","L","TEX","MIL","B",,,0,1,2023,"0.52","1.13",1.282190397131255,2.2339141393905715,621438,,,0,8,"Top",,,,,,,-1.1641830155286126,-130.92645345250483,-7.34132163656962,6.263384526451395,27.432465019476606,-17.866328089225846,3.40731044856815,1.72715339688569,,,,"89.6",2196,"6.1",716918,641598,663993,543760,677649,608369,608671,665750,679881,"54.45",,,,,,,,66,2,"4-Seam Fastball",1,5,5,1,5,1,5,1,"Strategic","Standard",148,"-0.001","0.017",,,,,"-0.017",,-4,4,0.022,0.978,33,31,34,32,1,4,5,1,1,2,"1.69","0.52","0.52","46.6",,,,,
"FF","2023-08-20","91.8","1.07","6.64","Smith, Will",592885,519293,,"called_strike",,,,,13,,"R","L","L","TEX","MIL","S",,,0,0,2023,"0.59","1.51",-0.47370593657474,1.4265695457499141,621438,,,0,8,"Top",,,,,,,-5.180983334100505,-133.35970856077915,-10.564472332106178,8.173745625572451,27.73298232452568,-12.080145430956431,3.46135463368613,1.81381857838277,,,,"91.6",2213,"6.2",716918,641598,663993,543760,677649,608369,608671,665750,679881,"54.3",,,,,,,,66,1,"4-Seam Fastball",1,5,5,1,5,1,5,1,"Strategic","Standard",148,"0.001","-0.045",,,,,"0.045",,-4,4,0.021,0.979,33,31,34,32,1,4,5,1,1,2,"1.2","0.59","0.59","48.4",,,,,
"FF","2023-08-20","91.9","1.28","6.64","Smith, Will",621438,519293,"triple","hit_into_play",,,,,5,"Tyrone Taylor triples (1) on a fly ball to right fielder J. P. Martinez. Victor Caratini scores. Brice Turang scores.","R","R","L","TEX","MIL","X",9,"fly_ball",1,2,2023,"0.55","1.42",0.1127802272618843,2.7018980837436155,605170,668930,,0,8,"Top",220.83,114.53,,,,,-4.1299627300049675,-133.67426701781156,-7.172988129411645,7.44160518795557,27.66090230948717,-13.839887528242745,3.24,1.54,272,"81.8",31,"91.6",2233,"6",716918,641598,663993,543760,677649,608369,608671,665750,679881,"54.46",0.058,0.061,"1.6",1,1,2,3,65,4,"4-Seam Fastball",1,3,3,1,5,1,5,1,"Strategic","Standard",146,"-0.051",,"69.2","6.5",,0.095,,"88.0",-2,2,0.072,0.928,33,29,34,29,1,3,5,1,1,2,"1.28","0.55","-0.55","45.5",1.1442469998690732,11.590948249033453,34.77849151838887,38.37155684754683,20.082658494233073
"SL","2023-08-20","80.1","1.52","6.44","Smith, Will",621438,519293,,"foul",,,,,7,,"R","R","L","TEX","MIL","S",,,1,1,2023,"-0.69","0.02",-0.6333631006843085,1.575770392328001,605170,668930,,0,8,"Top",,,,,,,-3.4557193392630285,-116.58830278552294,-4.062368738408434,-5.675426329834868,21.957810300755394,-31.463169696727167,3.24,1.54,44,"91.9",1,"80.2",2399,"6.3",716918,641598,663993,543760,677649,608369,608671,665750,679881,"54.16",,,,,,,,65,3,"Slider",1,3,3,1,3,1,3,1,"Strategic","Standard",312,"0.006","-0.081","66.6","7.7",,,"0.081","91.9",-2,2,0.066,0.9339999999999999,33,29,34,29,1,3,5,1,1,2,"3.53","-0.69","0.69","40.3",24.542719613881967,-11.185881203558177,36.826988016552384,31.057732949959686,39.3793793052694
"SL","2023-08-20","80.2","1.47","6.48","Smith, Will",621438,519293,,"ball",,,,,13,,"R","R","L","TEX","MIL","B",,,0,1,2023,"-0.82","-0.06",-0.5506522187296357,1.4726095941049295,605170,668930,,0,8,"Top",,,,,,,-2.900430419934175,-116.73850825159145,-4.223378425389825,-6.891181725342468,22.57218785842855,-32.16062638653863,3.30318377504972,1.62123071519365,,,,"79.8",2419,"6",716918,641598,663993,543760,677649,608369,608671,665750,679881,"54.46",,,,,,,,65,2,"Slider",1,3,3,1,3,1,3,1,"Strategic","Standard",320,"-0.003","0.037",,,,,"-0.037",,-2,2,0.069,0.931,33,29,34,29,1,3,5,1,1,2,"3.61","-0.82","0.82","41.6",,,,,
"SL","2023-08-20","80.4","1.45","6.48","Smith, Will",621438,519293,,"called_strike",,,,,7,,"R","R","L","TEX","MIL","S",,,0,0,2023,"-0.85","-0.15",-0.4020366811349887,1.845962398831917,605170,,668930,0,8,"Top",,,,,,,-2.484353416416099,-117.1308229853267,-3.3105710610313572,-7.323548071128947,22.883609586605886,-33.09055088660719,3.27046168550212,1.54000379317301,,,,"80.2",2397,"6.1",716918,641598,663993,543760,677649,608369,608671,665750,679881,"54.37",,,,,,,,65,1,"Slider",1,3,3,1,3,1,3,1,"Strategic","Standard",307,"-0.003","-0.02",,,,,"0.02",,-2,2,0.072,0.928,33,29,34,29,1,3,5,1,1,2,"3.67","-0.85","0.85","42.4",,,,,
"SL","2023-08-20","79.2","1.61","6.38","Smith, Will",668930,519293,"single","hit_into_play",,,,,8,"Brice Turang singles on a soft bunt ground ball to catcher Mitch Garver. Victor Caratini to 3rd.","R","L","L","TEX","MIL","X",2,"ground_ball",1,1,2023,"-0.76","-0.15",-0.20563298100270577,1.7792117751598107,,605170,,0,8,"Top",123.88,197.07,,,,,-2.5319746726269323,-115.2388141670695,-2.9004441269224994,-6.22802869080335,23.587207427730416,-33.163381026513385,3.53,1.63,1,"28.1",-74,"78.6",2346,"6.1",716918,641598,663993,543760,677649,608369,608671,665750,679881,"54.42",0.27,0.259,"0.9",1,1,0,1,64,3,"Slider",1,3,3,1,3,1,3,1,"Infield shade","Standard",308,"-0.031","-0.017","9.9","1.4",,0.274,"0.017","88.0",-2,2,0.103,0.897,33,23,34,24,1,3,5,1,1,2,"3.82","-0.76","-0.76","39.9",-36.46914014552919,-162.49237946794096,51.384912413605974,40.08568920707393,15.128283249179665
"SL","2023-08-20","80.5","1.39","6.46","Smith, Will",668930,519293,,"ball",,,,,14,,"R","L","L","TEX","MIL","B",,,0,1,2023,"-0.72","-0.09",0.5552609253639837,1.2024646382523128,,605170,,0,8,"Top",,,,,,,-0.4706365510740662,-117.05302528559821,-4.686460223343277,-6.464532880710905,25.209909907718053,-32.248657637098304,2.8776033911917,1.42594189332429,,,,"79.6",2305,"6",716918,641598,663993,543760,677649,608369,608671,665750,679881,"54.46",,,,,,,,64,2,"Slider",1,3,3,1,3,1,3,1,"Infield shade","Standard",310,"-0.002","0.02",,,,,"-0.02",,-2,2,0.105,0.895,33,23,34,24,1,3,5,1,1,2,"3.66","-0.72","-0.72","43.9",,,,,
"SL","2023-08-20","78.6","1.47","6.48","Smith, Will",668930,519293,,"foul_bunt",,,,,5,,"R","L","L","TEX","MIL","S",,,0,0,2023,"-0.56","-0.22",-0.19772593993802157,2.3958228907802934,,605170,,0,8,"Top",,,,,,,-2.5558339950428386,-114.54610706529077,-1.649639597220194,-4.504592845169064,20.222288084786307,-34.05516289405508,3.53,1.63,,,,"78.5",2257,"6",716918,641598,663993,543760,677649,608369,608671,665750,679881,"54.49",,,,,,,,64,1,"Slider",1,3,3,1,3,1,3,1,"Standard","Standard",303,"0.003","-0.046","4.7","1.5",,,"0.046","88.0",-2,2,0.102,0.898,33,23,34,24,1,3,5,1,1,2,"3.89","-0.56","-0.56","42.1",-76.89096751118569,-103.06217894295399,27.328534831981372,36.1039316682669,11.590253420614047
"FF","2023-08-13","92.8","1.23","6.76","Smith, Will",672275,519293,"home_run","hit_into_play",,,,,13,"Patrick Bailey homers (6) on a fly ball to left field. Wilmer Flores scores.","R","R","L","SF","TEX","X",,"fly_ball",1,1,2023,"0.37","1.37",-0.8966736450721133,2.166189766167941,,527038,,2,10,"Bot",23.81,96.78,,,,,-6.228061214696657,-134.88537099133717,-8.941608447741478,5.790955861045147,26.66848548246583,-13.764574250889773,3.28,1.55,357,"107.3",22,"92.7",2249,"6.1",717008,641680,663993,543760,669701,608369,677649,665750,679881,"54.42",0.821,1.5123214285714288,"2",1,0,3,6,79,3,"4-Seam Fastball",1,2,1,2,2,3,3,2,"Standard","Standard",149,"0.852","1.63","75.6","7.9",,2.924,"-1.63","107.3",-1,-1,0.148,0.148,33,24,34,24,1,4,2,1,2,1,"1.27","0.37","-0.37","47.4",16.10817079343191,-12.510674130041695,38.781390543874714,27.524330645574075,34.72056439679957
"SL","2023-08-13","80.5","1.32","6.55","Smith, Will",672275,519293,,"blocked_ball",,,,,13,,"R","R","L","SF","TEX","B",,,0,1,2023,"-0.6","-0.31",-0.808264584936689,0.5098058894485438,,527038,,2,10,"Bot",,,,,,,-3.57581254110731,-117.18842514472566,-6.202616055276347,-4.945819060154768,19.415781126995658,-34.22795362933508,3.32548797295373,1.54337842750204,,,,"80.7",2413,"6.1",717008,641680,663993,543760,669701,608369,677649,665750,679881,"54.37",,,,,,,,79,2,"Slider",1,2,1,2,2,1,1,2,"Standard","Standard",315,"0","0.02",,,,,"-0.02",,-1,-1,0.148,0.148,33,24,34,24,1,4,2,1,2,1,"3.79","-0.6","0.6","42.1",,,,,
"SL","2023-08-13","77.3","1.31","6.78","Smith, Will",672275,519293,,"called_strike",,,,,8,,"R","R","L","SF","TEX","S",,,0,0,2023,"-1.03","-0.36",-0.1209886407179731,1.8002267333611748,,527038,,2,10,"Bot",,,,,,,-1.1695650458213072,-112.7036294283413,-3.0970897502702144,-8.672913775135314,18.636075764421605,-34.93617895489297,3.35601474281167,1.54337842750204,,,,"77.3",2177,"6",717008,641680,663993,543760,669701,608369,677649,665750,679881,"54.54",,,,,,,,79,1,"Slider",1,2,1,2,2,1,1,2,"Standard","Standard",322,"0","-0.046",,,,,"0.046",,-1,-1,0.148,0.148,33,24,34,24,1,4,2,1,2,1,"4.13","-1.03","1.03","48.1",,,,,
"SL","2023-08-13","81.6","1.46","6.61","Smith, Will",592626,519293,"strikeout","swinging_strike",,,,,13,"Joc Pederson strikes out swinging.","R","L","L","SF","TEX","S",2,,0,2,2023,"-0.58","-0.12",-0.5660303284837096,1.336329203528087,,527038,,1,10,"Bot",,,,,,,-3.4311772043231525,-118.89793684327537,-5.113951988195107,-4.967503005771524,20.50271175170894,-32.63575031217865,3.5,1.72,,,,"81.6",2442,"6",717008,641680,663993,543760,669701,608369,677649,665750,679881,"54.53",,0,"0",1,0,0,,78,4,"Slider",1,2,1,2,2,1,1,2,"Standard","Standard",308,"-0.085","-0.19","58.2","8.4","8.451646584",,"0.19",,-1,-1,0.233,0.233,33,31,34,31,1,4,2,1,2,1,"3.51","-0.58","-0.58","41.1",26.78972107909958,-39.410379547423375,32.15388986136328,40.196798316815524,54.64938219764061
"SL","2023-08-13","81.6","1.45","6.56","Smith, Will",592626,519293,,"foul",,,,,13,,"R","L","L","SF","TEX","S",,,0,2,2023,"-0.47","-0.68",-0.7372139441770116,0.856470510732374,,527038,,1,10,"Bot",,,,,,,-3.9924219738908033,-118.73911166228727,-4.919697870168822,-3.6812164651948973,22.837182600559753,-37.902886993619695,3.5,1.72,1,"61.2",-34,"81.2",2331,"6",717008,641680,663993,543760,669701,608369,677649,665750,679881,"54.45",,,,,,,,78,3,"Slider",1,2,1,2,2,1,1,2,"Standard","Standard",305,"0","0","59.6","7.7",,,"0","88.0",-1,-1,0.233,0.233,33,31,34,31,1,4,2,1,2,1,"4.11","-0.47","-0.47","43.4",3.657710780627352,-4.201436561010659,30.42741915397054,42.0205452055566,31.21954757347269
"SL","2023-08-13","80.7","1.51","6.53","Smith, Will",592626,519293,,"swinging_strike",,,,,13,,"R","L","L","SF","TEX","S",,,0,1,2023,"-0.79","0.23",-1.3203744134679614,1.8671499452076818,,527038,,1,10,"Bot",,,,,,,-4.795770835191561,-117.35807196466621,-4.108736509070995,-6.308587350436887,22.973586601789343,-29.49331059600922,3.5,1.72,,,,"80.3",2342,"6.2",717008,641680,663993,543760,669701,608369,677649,665750,679881,"54.34",,,,,,,,78,2,"Slider",1,2,1,2,2,1,1,2,"Standard","Standard",303,"-0.036","-0.069","62.9","8.6","0.571214316",,"0.069",,-1,-1,0.269,0.269,33,31,34,31,1,4,2,1,2,1,"3.29","-0.79","-0.79","41.4",17.90291996482624,-18.715338350280042,27.81674325588782,48.00206059103003,41.914025910112066
"SL","2023-08-13","81.3","1.55","6.58","Smith, Will",592626,519293,,"called_strike",,,,,1,,"R","L","L","SF","TEX","S",,,0,0,2023,"-0.82","0.17",-0.8021038567559738,3.286463879672406,,527038,,1,10,"Bot",,,,,,,-3.6857176152761713,-118.46409160809266,-1.1667495261557066,-7.094297184973947,21.07613076943957,-30.52051010443351,3.7232836290701,1.7683679556719,,,,"81.2",2432,"6",717008,641680,663993,543760,669701,608369,677649,665750,679881,"54.5",,,,,,,,78,1,"Slider",1,2,1,2,2,1,1,2,"Standard","Standard",300,"-0.021","-0.038",,,,,"0.038",,-1,-1,0.29,0.29,33,31,34,31,1,4,2,1,2,1,"3.25","-0.82","-0.82","40.8",,,,,
"FF","2023-08-13","91.8","1.12","6.74","Smith, Will",642731,519293,"field_out","hit_into_play",,,,,13,"Thairo Estrada pops out to first baseman Nathaniel Lowe.","R","R","L","SF","TEX","X",3,"popup",2,1,2023,"0.52","1.58",-1.2615595674532603,2.4708153971848184,,527038,,0,10,"Bot",132.99,175.31,,,,,-7.123942349094851,-133.33904092182402,-8.369609451581187,7.629329868916854,26.24417041242209,-11.751781125194734,3.39,1.68,69,"66.5",73,"91.8",2329,"6.2",717008,641680,663993,543760,669701,608369,677649,665750,679881,"54.28",0.003,0.003,"0",1,0,0,3,77,4,"4-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard",148,"-0.165","-0.292","67.2","6.8",,0.004,"0.292","88.0",-1,-1,0.455,0.455,33,27,34,27,1,4,2,1,2,1,"1.12","0.52","-0.52","46.6",7.746448877270069,-14.00813195134155,40.269627797306676,20.769685870218638,33.58756443275641
"SL","2023-08-13","79.7","1.53","6.51","Smith, Will",642731,519293,,"blocked_ball",,,,,13,,"R","R","L","SF","TEX","B",,,1,1,2023,"-0.72","-0.43",-0.8180607144882753,0.6116937077530906,,527038,,0,10,"Bot",,,,,,,-3.8003799036930364,-116.128988613832,-5.4799065987018825,-5.899386648118021,19.564692335484523,-35.312543785694416,3.38655336684786,1.61787928328829,,,,"79.7",2521,"6",717008,641680,663993,543760,669701,608369,677649,665750,679881,"54.52",,,,,,,,77,3,"Slider",1,2,1,2,2,1,1,2,"Standard","Standard",328,"0.015","0.05",,,,,"-0.05",,-1,-1,0.44,0.44,33,27,34,27,1,4,2,1,2,1,"3.97","-0.72","0.72","40.4",,,,,
"SL","2023-08-13","80.4","1.55","6.59","Smith, Will",642731,519293,,"ball",,,,,13,,"R","R","L","SF","TEX","B",,,0,1,2023,"-0.73","0.55",-1.150790671032596,1.6615574462258964,,527038,,0,10,"Bot",,,,,,,-4.56691972537081,-117.03129269896986,-5.34303861345822,-6.002213552119673,19.813590778738945,-26.322421298661915,3.41710392486319,1.67323563530071,,,,"80.3",2438,"5.9",717008,641680,663993,543760,669701,608369,677649,665750,679881,"54.55",,,,,,,,77,2,"Slider",1,2,1,2,2,1,1,2,"Standard","Standard",307,"0.016","0.02",,,,,"-0.02",,-1,-1,0.424,0.424,33,27,34,27,1,4,2,1,2,1,"2.94","-0.73","0.73","41.9",,,,,
"SL","2023-08-13","79.1","1.54","6.62","Smith, Will",642731,519293,,"called_strike",,,,,13,,"R","R","L","SF","TEX","S",,,0,0,2023,"-0.86","0.15",-0.5318747938061037,1.4430157460174797,,527038,,0,10,"Bot",,,,,,,-2.908996064707877,-115.26035503952227,-4.87292323320383,-7.339786332054883,17.902364880340446,-30.26865262739062,3.37829591655749,1.61118284773336,,,,"79.2",2370,"5.9",717008,641680,663993,543760,669701,608369,677649,665750,679881,"54.56",,,,,,,,77,1,"Slider",1,2,1,2,2,1,1,2,"Standard","Standard",311,"-0.024","-0.046",,,,,"0.046",,-1,-1,0.448,0.448,33,27,34,27,1,4,2,1,2,1,"3.44","-0.86","0.86","44.4",,,,,
