"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"FF","2023-04-16","99.1","0.82","5.9","Chapman, Aroldis",621566,547973,,"ball",,,,,13,,"R","L","L","KC","ATL","B",,,1,0,2023,"0.26","1.52",-0.4666611669579257,1.7182315516827318,,660670,,1,8,"Top",,,,,,,-4.1891748783497,-144.13262995458254,-9.729492371396173,4.551689908214708,30.868527465315953,-8.958160013327763,4.15371409616376,2.02496072587053,,,,"101",2538,"7.2",718551,669004,686469,670032,622110,677951,614177,664728,658668,"53.31",,,,,,,,60,2,"4-Seam Fastball",4,4,4,4,4,4,4,4,"Strategic","Standard",162,"-0.082","0.036",,,,,"-0.036",,0,0,0.451,0.5489999999999999,35,29,35,29,1,3,5,1,3,1,"0.79","0.26","0.26","44.1",,,,,
"FF","2023-06-02","98.7","-1.88","5.87","Pallante, Andre",669261,669467,,"ball",,,,,13,,"R","L","R","PIT","STL","B",,,0,0,2023,"0.05","0.85",-0.1676288428525721,1.3187438312029214,,672779,457705,1,7,"Bot",,,,,,,4.5487517851666786,-143.57865032326316,-9.002099545891578,-0.2699893106870804,30.580524231342007,-18.54948105417724,3.43925981396655,1.65197149311463,,,,"99.3",2304,"6.5",717930,575929,502671,669357,571448,657557,680977,669242,691023,"54.03",,,,,,,,68,1,"4-Seam Fastball",1,5,1,5,5,1,1,5,"Standard","Standard",192,"0.034","0.042",,,,,"-0.042",,-4,-4,0.112,0.112,24,24,25,25,1,3,6,2,3,2,"1.47","-0.05","0.05","53.7",,,,,
"FF","2023-07-06","98.7","-2.74","4.85","Peralta, Freddy",673548,642547,"strikeout","swinging_strike",,,,,8,"Seiya Suzuki strikes out swinging. Ian Happ to 2nd. Nico Hoerner steals (20) 3rd base. Ian Happ steals (7) 2nd base.","R","R","R","MIL","CHC","S",2,,2,2,2023,"-0.73","1.63",0.11249999476178363,1.7752512281146213,,663538,664023,1,3,"Top",,,,,,,9.58202301117473,-143.183288329156,-6.71875321479219,-12.41535780325887,36.24523285693794,-8.31146027525223,3.11,1.41,,,,"99.3",2593,"7",717474,605170,680911,668930,605119,642715,592885,686894,606132,"53.49",,0,"0",1,0,0,,20,5,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",216,"0.023","-0.201",,,,,"0.201",,-1,1,0.357,0.643,27,28,27,29,2,1,6,1,9,1,"0.74","0.73","0.73","35.4",,,,,
"SI","2023-04-19","98.4","-1.78","5.23","Doval, Camilo",624585,666808,,"ball",,,,,1,,"R","R","R","MIA","SF","B",,,0,0,2023,"-1.31","0.6",-0.770327568366574,3.264876322619049,,665862,650333,1,10,"Bot",,,,,,,5.8073826778669835,-143.07718131645325,-1.2060024042828497,-19.325260448135182,35.819194978579475,-23.93978992748423,3.75697681596899,1.82446335922255,,,,"98.3",2476,"6.5",718511,663698,527038,681584,605204,642731,671218,573262,664774,"54.02",,,,,,,,77,1,"Sinker",1,1,1,1,1,1,1,1,"Infield shade","Standard",228,"0.133","0.042",,,,,"-0.042",,0,0,0.71,0.71,25,31,26,31,1,4,5,1,3,3,"1.78","1.31","1.31","18.8",,,,,
"SI","2023-08-20","98.4","-2.03","5.23","Doval, Camilo",621566,666808,,"called_strike",,,,,6,,"R","L","R","ATL","SF","S",,,0,0,2023,"-1.13","0.25",0.3745204297684932,2.731892930393653,,660670,592696,2,8,"Bot",,,,,,,9.240762042565931,-143.16759346118332,-1.965368684075674,-17.59418923611828,28.05622104245574,-28.52118400909387,3.56002003140285,1.75588810029206,,,,"99.9",2348,"6.8",716927,672275,527038,642731,669477,622666,682641,685133,624424,"53.71",,,,,,,,67,1,"Sinker",2,3,2,3,3,3,3,3,"Standard","Standard",229,"0.28","-0.04",,,,,"0.04",,-1,-1,0.29,0.29,25,29,26,29,1,3,7,1,2,1,"2.08","1.13","-1.13","15.3",,,,,
"SI","2023-06-08","98.4","-1.28","6.17","Cordero, Jimmy",641313,622772,,"ball",,,,,14,,"R","R","R","NYY","CWS","B",,,0,0,2023,"-1.35","1.2",1.7893097078749625,1.2017454710093296,,663853,,1,6,"Top",,,,,,,11.67657756476593,-142.41905970284634,-10.97498521977892,-21.051317655905105,32.57922211297284,-13.29887630618338,3.37035180425891,1.45749993974734,,,,"100.2",2363,"7.5",717848,543309,519203,650402,518934,665828,641343,641856,641432,"52.96",,,,,,,,54,1,"Sinker",5,4,4,5,4,5,4,5,"Standard","Standard",215,"-0.048","0.034",,,,,"-0.034",,1,-1,0.628,0.372,31,30,32,30,1,3,2,2,1,1,"1.18","1.35","1.35","50.2",,,,,
"FF","2023-09-17","98.3","-1.33","5.52","Finnegan, Kyle",655316,640448,,"ball",,,,,14,,"R","R","R","MIL","WSH","B",,,0,1,2023,"-0.81","1.51",0.018879711991437564,1.0503029473305605,,668930,642715,2,9,"Bot",,,,,,,5.581787954301477,-142.67584499916325,-10.151514572512374,-12.406872337835905,33.590681670295595,-9.431063930912607,3.12408679699966,1.34252779895504,,,,"98.7",2181,"6.7",716543,686452,656308,671277,545121,682928,666906,696285,657041,"53.81",,,,,,,,66,2,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",210,"0.03","0.025",,,,,"-0.025",,0,0,0.597,0.597,31,26,32,26,1,3,1,1,2,1,"0.87","0.81","0.81","58.0",,,,,
"SI","2023-05-19","98.2","-1.31","6.25","Cordero, Jimmy",668715,622772,"walk","ball",,,,,14,"Spencer Steer walks. Jake Fraley to 3rd. Jake Fraley steals (6) 3rd base. Jake Fraley to 3rd.","R","R","R","CIN","NYY","B",,,3,2,2023,"-1.08","0.9",1.148422597915785,1.4957097561493313,,641584,,0,6,"Bot",,,,,,,9.307745036860938,-142.6092140158609,-9.667771875469727,-16.810746925921652,29.24455263867358,-17.83910118099651,3.07167470560527,1.45821003989077,,,,"100",2235,"7.2",718120,543309,519203,650402,665828,683011,641343,543305,592450,"53.33",,0.695903,"0.7",1,0,0,,44,6,"Sinker",2,3,2,3,3,2,2,3,"Standard","Standard",212,"0.093","0.259",,,,,"-0.259",,-1,-1,0.511,0.511,31,25,32,26,1,2,2,2,2,1,"1.45","1.08","1.08","44.2",,,,,
"FF","2023-06-17","98.1","-0.61","6.61","Stanek, Ryne",663886,592773,,"called_strike",,,,,1,,"R","R","R","HOU","CIN","S",,,0,0,2023,"-0.7","1.57",-0.484153293030151,2.978543524054547,,682829,,1,7,"Top",,,,,,,1.9470900092103474,-142.71932568713277,-7.874959749136362,-10.063395962135875,34.696451365128055,-9.151039378072362,3.28030617719482,1.61850648222909,,,,"97.1",2275,"5.8",717727,673237,666197,514888,608324,665161,667452,676694,663656,"54.67",,,,,,,,59,1,"4-Seam Fastball",2,5,5,2,5,2,5,2,"Infield shade","Standard",207,"-0.011","-0.038",,,,,"0.038",,-3,3,0.097,0.903,31,26,32,27,1,3,8,1,2,1,"0.81","0.7","0.7","46.9",,,,,
"FF","2023-09-09","98","-1.91","5.63","Fujinami, Shintaro",657136,660261,,"ball",,,,,11,,"R","R","R","BOS","BAL","B",,,2,1,2023,"-0.87","1.42",-0.9819690474560018,3.4367373111135002,,596115,677800,1,5,"Bot",,,,,,,4.5965080598399055,-142.6077746406219,-3.7482300025831012,-12.966781683814032,34.28254471087987,-12.192570738185124,2.9512914215114,1.29923165261401,,,,"99.1",2221,"7",716664,543510,663624,676059,683002,622761,669720,543305,623993,"53.48",,,,,,,,50,4,"4-Seam Fastball",6,7,6,7,7,6,6,7,"Standard","Standard",221,"0.069","0.104",,,,,"-0.104",,-1,-1,0.485,0.485,29,27,29,27,1,2,3,1,2,3,"0.96","0.87","0.87","36.8",,,,,
"FF","2023-06-25","97.7","-2.26","5.91","Cole, Gerrit",543760,543037,,"ball",,,,,11,,"R","R","R","NYY","TEX","B",,,0,0,2023,"-0.73","1.37",-0.92100009625205,4.417603247607583,,665750,,1,2,"Top",,,,,,,5.277335126322549,-142.2078052699712,-1.668133153476074,-11.059490074325844,32.92025795060281,-13.416006187284527,3.1670920550501,1.50075744443586,,,,"97.9",2314,"6.4",717622,624431,519203,650402,518934,683011,641856,664056,641343,"54.12",,,,,,,,13,1,"4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard",216,"-0.021","0.034",,,,,"-0.034",,-3,3,0.21,0.79,32,32,33,33,2,1,5,1,7,1,"1.02","0.73","0.73","38.0",,,,,
"FF","2023-06-12","97.7","-2.21","6.13","Karcher, Ricky",658668,676689,,"ball",,,,,12,,"R","R","R","KC","CIN","B",,,0,0,2023,"-0.48","1.31",0.917090060832133,3.0214459067624113,,681987,677951,1,10,"Bot",,,,,,,9.499035535313242,-141.94440659092714,-5.881287220787751,-8.674237049631449,32.163821148995375,-13.203470264995207,3.40933784241734,1.67060934963146,,,,"97.4",2189,"6.2",717793,592200,668715,663697,682829,680574,656413,670770,666181,"54.29",,,,,,,,83,1,"4-Seam Fastball",4,5,4,5,5,4,4,5,"Infield shade","Standard",218,"0.205","0.042",,,,,"-0.042",,-1,-1,0.343,0.343,25,27,26,27,1,4,,1,,1,"1.08","0.48","0.48","43.2",,,,,
"FF","2023-06-03","97.7","-1.11","6.58","Megill, Trevor",641584,656730,,"ball",,,,,14,,"R","L","R","CIN","MIL","B",,,1,1,2023,"-0.59","1.55",2.083193680322869,1.4850717958866162,,663697,,2,6,"Bot",,,,,,,9.992910570754512,-141.52683482548926,-11.814653424890214,-10.099824652188705,29.531870407907267,-8.809288500511329,3.23054508529486,1.48040667977565,,,,"98.2",2533,"6.6",717906,661388,572138,680911,605119,655316,592885,686894,663368,"53.87",,,,,,,,63,3,"4-Seam Fastball",6,10,6,10,10,6,6,10,"Standard","Standard",204,"0.004","0.021",,,,,"-0.021",,-4,-4,0.08,0.08,29,28,30,28,1,3,2,1,2,1,"0.84","0.59","-0.59","50.3",,,,,
"FF","2023-08-04","97.6","-1.68","5.59","Machado, Andrés",656413,600921,,"ball",,,,,11,,"R","R","R","CIN","WSH","B",,,0,2,2023,"-0.79","1.22",-1.1168380754394354,4.101917473719009,,670770,663886,1,9,"Bot",,,,,,,3.338902844421929,-142.1876659102224,-1.3689368986561534,-11.532803876634803,29.063927244257012,-15.36662186292271,3.35513779702219,1.48055432529762,,,,"98.2",2153,"6.3",717139,660688,642086,666906,545121,682928,666164,669743,657041,"54.16",,,,,,,,70,3,"4-Seam Fastball",3,3,3,3,3,3,3,3,"Standard","Standard",219,"0.096","0.022",,,,,"-0.022",,0,0,0.672,0.672,30,27,30,27,1,3,3,2,1,2,"1.14","0.79","0.79","34.3",,,,,
"FF","2023-05-20","97.6","-2.21","5.99","Baumann, Mike",543807,657508,,"called_strike",,,,,8,,"R","R","R","TOR","BAL","S",,,0,0,2023,"-1.05","1.34",-0.13283008341390667,2.1470492347698493,,593160,,1,7,"Bot",,,,,,,8.019873304400855,-141.78974627844815,-7.90094689418206,-15.989124895877632,32.5305100563753,-12.500958339268735,3.85614402898697,1.72111841573173,,,,"97.7",2342,"6.4",718102,668939,663624,624428,687401,622761,679631,656775,623993,"54.07",,,,,,,,57,1,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Infield shade","Standard",214,"0.023","-0.038",,,,,"0.038",,1,1,0.807,0.807,27,33,28,34,1,3,2,1,1,1,"1.07","1.05","1.05","42.0",,,,,
"FF","2023-05-07","97.5","-1.73","5.59","Cole, Gerrit",668227,543037,,"ball",,,,,12,,"R","R","R","TB","NYY","B",,,1,1,2023,"-0.99","1.38",0.1263838509453964,3.4754753961944265,,677551,,1,5,"Bot",,,,,,,7.252310523002107,-141.85699217392775,-3.3440925674155855,-15.029845975535384,31.83921202058335,-12.967371260897483,3.22148968571366,1.46422932039396,,,,"97.5",2468,"6.2",718271,624431,518934,650402,665828,683011,543305,664056,643396,"54.26",,,,,,,,47,3,"4-Seam Fastball",2,6,2,6,6,2,2,6,"Standard","Standard",216,"0.02","0.052",,,,,"-0.052",,-4,-4,0.134,0.134,32,28,33,28,3,2,5,1,5,1,"1.02","0.99","0.99","37.1",,,,,
"SI","2023-07-04","97.4","3.05","5.87","Ferrer, José A.",680574,678606,,"ball",,,,,13,,"R","R","L","WSH","CIN","B",,,2,1,2023,"1.47","0.56",-0.4021393488733058,0.9925675049749514,,641584,,2,9,"Top",,,,,,,-12.60371335735238,-141.15242393442355,-8.888713186611586,22.314004927935837,27.980502075507893,-22.876748184824123,3.03731233194248,1.43454693488177,,,,"97.7",2113,"6.4",717507,656180,642086,671277,600869,682928,572816,656537,657041,"54.13",,,,,,,,81,4,"Sinker",4,8,8,4,8,4,8,4,"Standard","Standard",113,"-0.001","0.069",,,,,"-0.069",,-4,4,0.016,0.984,23,23,23,24,1,5,2,1,2,1,"1.84","1.47","-1.47","31.9",,,,,
"FF","2023-08-27","97.4","-1.92","5.71","Abreu, Albert",623912,656061,,"ball",,,,,11,,"R","R","R","TB","NYY","B",,,2,2,2023,"-1.05","1.33",-2.2873806078314267,2.9732839625279803,,668227,,0,8,"Bot",,,,,,,1.436018981657266,-141.7504038237638,-4.853523518817361,-14.409507669533435,35.11997478677987,-13.363458612703646,3.23882495621797,1.47542954225062,,,,"97.2",2271,"6.3",716828,543309,518934,650402,672724,683011,677592,664056,665828,"54.16",,,,,,,,68,5,"4-Seam Fastball",6,4,6,4,4,6,6,4,"Standard","Standard",222,"0.013","0.085",,,,,"-0.085",,2,2,0.954,0.954,27,28,28,29,1,4,3,1,4,2,"1.09","1.05","1.05","39.7",,,,,
"SI","2023-08-23","97.3","-2.88","4.21","Lawrence, Justin",650907,664875,,"ball",,,,,14,,"R","R","R","TB","COL","B",,,0,1,2023,"-1.41","-0.05",1.1548232877772073,1.3640135152283208,,642350,666139,1,9,"Bot",,,,,,,13.954674073409732,-140.97605698983205,-1.896810950447752,-22.229297778959324,35.50479871909732,-32.5216819698248,3.33845115676331,1.54967450938099,,,,"96.1",2363,"6.1",716880,553869,660707,663898,641857,678662,666134,686668,453568,"54.43",,,,,,,,72,2,"Sinker",3,5,3,5,5,3,3,5,"Infield shade","Standard",259,"0.095","0.031",,,,,"-0.031",,-2,-2,0.195,0.195,28,26,29,27,1,0,3,1,4,1,"2.5","1.41","1.41","-9.0",,,,,
"SI","2023-04-05","97.2","-1.85","5.62","Domínguez, Seranthony",643396,622554,,"called_strike",,,,,1,,"R","R","R","NYY","PHI","S",,,0,0,2023,"-1.51","0.55",-0.5137961862880558,2.8290099014032446,,650402,,0,8,"Bot",,,,,,,6.936082919220856,-141.2896449185755,-3.155821160030329,-21.79492720050933,33.762906970693585,-24.26376337410191,3.04960953083684,1.43017302547928,,,,"95.9",2178,"5.7",718699,592663,664761,681082,543281,607208,656941,624641,595909,"54.78",,,,,,,,65,1,"Sinker",4,2,4,2,2,4,4,2,"Strategic","Standard",214,"0.008","-0.046",,,,,"0.046",,2,2,0.956,0.956,28,28,29,28,1,2,2,1,3,2,"1.88","1.51","1.51","29.1",,,,,
"FF","2023-04-26","97.2","-2.68","5.59","Kopech, Michael",624415,656629,,"called_strike",,,,,6,,"R","L","R","TOR","CWS","S",,,1,0,2023,"-1.23","1.46",0.3460817144985,2.5114839338475443,,593160,669289,2,4,"Bot",,,,,,,11.027533043867336,-141.05662958768272,-6.089895539902902,-18.934504163202888,33.26903493055446,-11.414301740217844,3.32951353048015,1.60786446080519,,,,"97.8",2630,"6.9",718420,664874,683734,672820,669394,462101,643217,673357,663853,"53.62",,,,,,,,32,2,"4-Seam Fastball",4,0,4,0,0,4,4,0,"Standard","Standard",223,"0.002","-0.045",,,,,"0.045",,4,4,0.911,0.911,27,28,27,28,3,0,5,2,6,3,"0.97","1.23","-1.23","41.7",,,,,
"FF","2023-09-06","97.2","-1.86","5.98","Strider, Spencer",575929,675911,,"ball",,,,,12,,"R","R","R","ATL","STL","B",,,1,1,2023,"-0.44","1.42",1.4028498669358909,3.001102230018636,,669357,571448,0,1,"Top",,,,,,,9.835930208294696,-141.09456766139945,-5.734694814210862,-8.189591737969062,33.07873228216037,-12.03168651133353,3.42241706596482,1.61809388823084,,,,"98",2399,"6.9",716689,669221,621566,645277,663586,606115,592696,671739,660670,"53.58",,,,,,,,5,3,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Strategic",201,"-0.039","0.052",,,,,"-0.052",,-2,2,0.249,0.751,24,31,25,31,1,0,6,1,7,2,"1.01","0.44","0.44","49.9",,,,,
"FF","2023-08-19","97.1","-2.42","6.2","Romano, Jordan",592656,605447,,"swinging_strike",,,,,1,,"R","L","R","CIN","TOR","S",,,0,0,2023,"-0.56","1.54",-0.606813606483632,3.180367381161912,,682622,687952,1,9,"Bot",,,,,,,6.269376887288558,-141.15086105908983,-6.188381826552472,-8.880033459541224,31.67153320716599,-10.324236468589925,3.47,1.64,,,,"99.1",2358,"7.4",716935,672386,665489,669289,656305,666182,662139,595281,593160,"53.1",,,,,,,,75,1,"4-Seam Fastball",3,4,3,4,4,3,3,4,"Standard","Standard",202,"0.159","-0.04","60.2","5.3","3.636918948",,"0.04",,-1,-1,0.343,0.343,30,31,30,31,1,1,4,4,3,,"0.88","0.56","-0.56","49.5",-14.042429370529616,43.851941735633154,37.6172835369479,41.43322548427275,9.28899918326501
