"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"CH","2023-09-23","83.8","1.48","6.63","Montgomery, Jordan",664238,656756,,"swinging_strike",,,,,9,,"R","R","L","TEX","SEA","S",,,1,1,2023,"0.63","1.25",0.48537480900543084,1.8277517899893323,,,664034,1,2,"Top",,,,,,,-3.572064910642557,-121.87835605030098,-7.251044103710788,6.926289617635006,22.61595635070011,-18.510425020322703,3.43,1.59,,,,"84.9",1530,"6.9",716461,641680,663993,543760,673962,608369,694497,665750,666969,"53.6",,,,,,,,10,3,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",129,"0.007","-0.055","77.3","8.4","3.105556752",,"0.055",,0,0,0.499,0.501,30,30,31,31,1,0,5,1,5,1,"1.98","0.63","-0.63","46.9",23.47689507914292,-29.956402250556824,36.7925452414186,42.653748422484355,47.70082230059502
"CH","2023-09-23","83.5","1.55","6.6","Montgomery, Jordan",664238,656756,,"foul",,,,,14,,"R","R","L","TEX","SEA","S",,,1,0,2023,"0.69","1.29",0.9212024962554731,2.3636471560278967,,,664034,1,2,"Top",,,,,,,-2.8314206684699066,-121.4880978396985,-5.8995479754497895,7.353793953864472,23.418936318339295,-18.478065875066154,3.43,1.59,,,,"84.4",1586,"6.8",716461,641680,663993,543760,673962,608369,694497,665750,666969,"53.68",,,,,,,,10,2,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",133,"0.006","-0.053","28.2","6.2",,,"0.053",,0,0,0.493,0.507,30,30,31,31,1,0,5,1,5,1,"1.98","0.69","-0.69","47.8",12.53550016977425,27.62498457678782,30.13056301626861,48.066780303694934,16.162421934083536
"SI","2023-09-23","92.5","1.56","6.62","Montgomery, Jordan",664238,656756,,"blocked_ball",,,,,14,,"R","R","L","TEX","SEA","B",,,0,0,2023,"1.55","0.81",0.6489540830050786,0.5374496772449462,,,664034,1,2,"Top",,,,,,,-5.743360110320269,-134.26077620495914,-11.533960981620023,19.96191700971574,28.696584052011207,-20.04891599578994,3.52527192540243,1.77394063546245,,,,"93.2",2122,"6.8",716461,641680,663993,543760,673962,608369,694497,665750,666969,"53.66",,,,,,,,10,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",137,"-0.004","0.036",,,,,"-0.036",,0,0,0.497,0.503,30,30,31,31,1,0,5,1,5,1,"1.86","1.55","-1.55","43.8",,,,,
"CH","2023-09-23","83.3","1.48","6.61","Montgomery, Jordan",663728,656756,"field_out","hit_into_play",,,,,6,"Cal Raleigh pops out to first baseman Nathaniel Lowe in foul territory.","R","R","L","TEX","SEA","X",3,"popup",1,0,2023,"0.72","1.11",0.7498937042759397,2.359891054383254,,,606192,2,1,"Top",174.97,182.41,,,,,-3.1077028141993024,-121.22486203095251,-5.522184475047377,7.678099603706812,23.779195772215157,-20.345325383667095,3.48,1.67,125,"75.4",70,"83.8",1396,"6.6",716461,641680,663993,543760,673962,608369,694497,665750,666969,"53.86",0.001,0,"0",1,0,0,3,4,2,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",131,"0.024","-0.316","68.7","7.6",,0.001,"0.316","88.0",0,0,0.524,0.476,30,26,31,27,1,0,5,1,5,1,"2.17","0.72","-0.72","46.2",14.874226087372863,2.1712135364479077,25.14659429835998,46.205874500899796,37.020645147288086
"FF","2023-09-23","91.9","1.64","6.74","Montgomery, Jordan",663728,656756,,"ball",,,,,12,,"R","R","L","TEX","SEA","B",,,0,0,2023,"0.57","1.04",0.4466476033346658,4.566865589160982,,,606192,2,1,"Top",,,,,,,-4.27499877964629,-133.74371333492618,-1.898127425036063,7.7495126923277695,29.608519258556832,-19.53437076762472,3.5441218671921,1.74060366698488,,,,"92.3",2051,"6.6",716461,641680,663993,543760,673962,608369,694497,665750,666969,"53.91",,,,,,,,4,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",148,"-0.002","0.03",,,,,"-0.03",,0,0,0.526,0.474,30,26,31,27,1,0,5,1,5,1,"1.67","0.57","-0.57","46.8",,,,,
"CU","2023-09-23","80.9","1.65","6.7","Montgomery, Jordan",606192,656756,"fielders_choice_out","hit_into_play",,,,,8,"Teoscar Hernandez reaches on a fielder's choice out, shortstop Corey Seager to third baseman Josh Jung. Julio Rodriguez out at 3rd.","R","R","L","TEX","SEA","X",6,"ground_ball",0,1,2023,"-0.22","-0.44",0.24558752079048093,1.9146065646198607,,677594,,1,1,"Top",110.29,147.36,,,,,-2.733036399847982,-117.77667876501388,-3.1628582140905332,-1.466883037940713,23.64623804571682,-35.85429134028822,3.49,1.63,64,"103.1",3,"81.1",2244,"6.5",716461,641680,663993,543760,673962,608369,694497,665750,666969,"53.98",0.589,0.568,"0",1,0,0,4,3,2,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",320,"0.04","-0.237","74.5","8.3",,0.694,"0.237","103.1",0,0,0.486,0.514,30,30,31,31,1,0,5,1,5,1,"3.94","-0.22","0.22","45.6",41.68617553761323,8.20697304196144,23.29870138355372,41.30744554973105,35.9261153835445
"CU","2023-09-23","79.2","1.6","6.64","Montgomery, Jordan",606192,656756,,"called_strike",,,,,7,,"R","R","L","TEX","SEA","S",,,0,0,2023,"0","-0.45",-0.4374228330150002,1.621389767680665,,677594,,1,1,"Top",,,,,,,-4.486680634755302,-115.25626086033286,-3.314435024875577,0.8973896132362514,22.214751643889674,-35.75298315156762,3.33410027011129,1.59464136337413,,,,"79.6",2200,"6.7",716461,641680,663993,543760,673962,608369,694497,665750,666969,"53.83",,,,,,,,3,1,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",325,"0.005","-0.038",,,,,"0.038",,0,0,0.481,0.519,30,30,31,31,1,0,5,1,5,1,"4.09","0","0","46.4",,,,,
"SI","2023-09-18","94.5","1.72","6.68","Montgomery, Jordan",678882,656756,"field_out","hit_into_play",,,,,2,"Ceddanne Rafaela flies out to right fielder Adolis Garcia.","R","R","L","TEX","BOS","X",9,"fly_ball",3,2,2023,"1.22","0.92",-0.09117724206822442,2.7783156722072526,,649966,,2,5,"Top",212.89,107.84,,,,,-7.496036973531031,-137.27411008554867,-6.588805864792027,17.069557589221176,30.228470976387253,-19.192300689702865,3.3,1.52,311,"92.5",28,"95.2",2197,"6.8",716533,641680,663993,543760,673962,608369,694497,665750,666969,"53.69",0.071,0.089,"0",1,0,0,3,33,7,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",146,"0.048","-0.272","68.3","6.2",,0.165,"0.272","92.5",0,0,0.519,0.481,30,22,31,23,3,2,5,1,5,2,"1.64","1.22","-1.22","43.9",5.642019520913495,19.388264255198706,31.561382464606062,35.86640116846627,21.530754277301615
"CU","2023-09-18","80.5","1.59","6.66","Montgomery, Jordan",678882,656756,,"foul",,,,,8,,"R","R","L","TEX","BOS","S",,,3,2,2023,"-0.08","-0.67",0.13539052095331072,1.6385696287693605,,649966,,2,5,"Top",,,,,,,-3.089622576990912,-117.20044174852306,-3.2120534552159166,-0.17988859469116528,21.90813956471343,-38.00707104112843,3.3,1.52,,,,"81",2315,"6.6",716533,641680,663993,543760,673962,608369,694497,665750,666969,"53.94",,,,,,,,33,6,"Curveball",1,1,1,1,1,1,1,1,"Standard","Standard",319,"0","0","68.7","8.1",,,"0",,0,0,0.519,0.481,30,22,31,23,3,2,5,1,5,2,"4.19","-0.08","0.08","50.0",24.517126866235774,-23.41008603077966,31.71447607206871,38.810354568635525,47.41269963407942
"SI","2023-09-18","94.5","1.61","6.7","Montgomery, Jordan",678882,656756,,"ball",,,,,11,,"R","R","L","TEX","BOS","B",,,2,2,2023,"1.25","0.68",-0.8011805702215125,3.5246516545986153,,649966,,2,5,"Top",,,,,,,-9.149530190866619,-137.434777259819,-4.157163545736538,17.77446627737436,28.551633056446416,-22.87103608566084,3.24902329758313,1.48664361060325,,,,"95.7",2153,"6.9",716533,641680,663993,543760,673962,608369,694497,665750,666969,"53.65",,,,,,,,33,5,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",152,"-0.009","0.051",,,,,"-0.051",,0,0,0.528,0.472,30,22,31,23,3,2,5,1,5,2,"1.87","1.25","-1.25","45.8",,,,,
"FF","2023-09-18","93.6","1.64","6.63","Montgomery, Jordan",678882,656756,,"ball",,,,,11,,"R","R","L","TEX","BOS","B",,,1,2,2023,"0.32","1.24",-1.5879618734510783,2.8381613795751024,,649966,,2,5,"Top",,,,,,,-9.125822024429267,-136.0098066020218,-6.9044787771640905,5.829886176435528,26.446673977050903,-15.4055139052912,3.27574323323224,1.45999656249183,,,,"95",2216,"6.9",716533,641680,663993,543760,673962,608369,694497,665750,666969,"53.6",,,,,,,,33,4,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",149,"-0.007","0.015",,,,,"-0.015",,0,0,0.535,0.46499999999999997,30,22,31,23,3,2,5,1,5,2,"1.34","0.32","-0.32","46.6",,,,,
"CU","2023-09-18","80","1.65","6.65","Montgomery, Jordan",678882,656756,,"blocked_ball",,,,,13,,"R","R","L","TEX","BOS","B",,,0,2,2023,"-0.35","-0.59",-0.9749682905154637,-0.25853008702988545,,649966,,2,5,"Top",,,,,,,-5.13608419618893,-116.26018505580186,-7.452433106868468,-2.2896275638771186,21.02919910479878,-36.35115009097076,3.24902329758313,1.48664361060325,,,,"80.5",2279,"6.6",716533,641680,663993,543760,673962,608369,694497,665750,666969,"53.91",,,,,,,,33,3,"Curveball",1,1,1,1,1,1,1,1,"Standard","Standard",314,"-0.004","0.018",,,,,"-0.018",,0,0,0.539,0.46099999999999997,30,22,31,23,3,2,5,1,5,2,"4.15","-0.35","0.35","49.5",,,,,
"CU","2023-09-18","80.7","1.68","6.64","Montgomery, Jordan",678882,656756,,"swinging_strike",,,,,9,,"R","R","L","TEX","BOS","S",,,0,1,2023,"-0.18","-0.1",0.5778768927061817,1.5557010375376898,,649966,,2,5,"Top",,,,,,,-2.1222762174932135,-117.57118819279576,-4.538792077589967,-1.3101632089098372,21.55580226902267,-32.48093570941021,3.3,1.52,,,,"81.5",2176,"6.7",716533,641680,663993,543760,673962,608369,694497,665750,666969,"53.83",,,,,,,,33,2,"Curveball",1,1,1,1,1,1,1,1,"Standard","Standard",323,"0.011","-0.061","70.0","8.5","5.390598576",,"0.061",,0,0,0.528,0.472,30,22,31,23,3,2,5,1,5,2,"3.58","-0.18","0.18","53.1",19.060737782246488,-30.351424078184664,27.952214950642098,43.655941888472185,55.470148001497634
"SI","2023-09-18","93.7","1.6","6.65","Montgomery, Jordan",678882,656756,,"foul_bunt",,,,,5,,"R","R","L","TEX","BOS","S",,,0,0,2023,"1.28","0.83",0.11846820201107411,2.299679125983369,,649966,,2,5,"Top",,,,,,,-6.700849469785117,-136.13709598398415,-7.365221630397255,17.34021499839821,30.088630838536307,-20.369647746898178,3.3,1.52,,,,"94.3",2143,"6.7",716533,641680,663993,543760,673962,608369,694497,665750,666969,"53.75",,,,,,,,33,1,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",147,"0.007","-0.046","8.8","1.9",,,"0.046","88.0",0,0,0.521,0.479,30,22,31,23,3,2,5,1,5,2,"1.77","1.28","-1.28","44.3",37.50871268044579,19.94222205917418,71.25105476297158,36.85336528091572,34.315220694369614
"SI","2023-09-18","93","1.68","6.65","Montgomery, Jordan",657136,656756,"field_out","hit_into_play",,,,,6,"Connor Wong grounds out, third baseman Josh Jung to first baseman Nathaniel Lowe. Luis Urias to 2nd.","R","R","L","TEX","BOS","X",5,"ground_ball",1,2,2023,"1.34","0.79",0.7769096876793693,2.2125907714705706,,,649966,1,5,"Top",110.64,179.19,,,,,-5.302246551647616,-135.170796272951,-7.397342363603083,17.611899414699213,28.879756587290974,-21.022939824468924,3.19,1.41,2,"79.1",-47,"93.7",2118,"6.7",716533,641680,663993,543760,673962,608369,694497,665750,666969,"53.79",0.143,0.144,"0",1,0,0,2,32,4,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",146,"0.012","-0.261","71.4","7.1",,0.145,"0.261","88.0",0,0,0.509,0.491,30,27,31,27,2,1,5,2,5,1,"1.84","1.34","-1.34","44.5",16.671065736645563,9.136753378641723,29.857392990100625,42.28981055714186,32.28385884728067
"SI","2023-09-18","94.4","1.68","6.65","Montgomery, Jordan",657136,656756,,"ball",,,,,11,,"R","R","L","TEX","BOS","B",,,0,2,2023,"1.21","0.77",-0.8433246881039038,3.1030235430887165,,,649966,1,5,"Top",,,,,,,-9.35193659661439,-137.09670074015295,-5.285408459494306,17.351683766931824,29.16678715824225,-21.431556220947066,3.22230509533925,1.48664361060325,,,,"95.2",2140,"6.8",716533,641680,663993,543760,673962,608369,694497,665750,666969,"53.71",,,,,,,,32,3,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",148,"-0.004","0.023",,,,,"-0.023",,0,0,0.513,0.487,30,27,31,27,2,1,5,2,5,1,"1.79","1.21","-1.21","48.5",,,,,
"SI","2023-09-18","93.4","1.57","6.72","Montgomery, Jordan",657136,656756,,"called_strike",,,,,1,,"R","R","L","TEX","BOS","S",,,0,1,2023,"1.36","0.77",-0.296052454971935,3.0590385036653176,,,649966,1,5,"Top",,,,,,,-7.863338421073009,-135.81698609738953,-5.409060975784194,18.565122551253907,29.625142603744433,-21.667667296798246,3.32918836643617,1.43335055666503,,,,"94.2",2092,"6.8",716533,641680,663993,543760,673962,608369,694497,665750,666969,"53.7",,,,,,,,32,2,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",146,"0.01","-0.053",,,,,"0.053",,0,0,0.503,0.497,30,27,31,27,2,1,5,2,5,1,"1.85","1.36","-1.36","47.3",,,,,
"CU","2023-09-18","78.1","1.61","6.73","Montgomery, Jordan",657136,656756,,"called_strike",,,,,6,,"R","R","L","TEX","BOS","S",,,0,0,2023,"-0.5","-0.52",0.39876403775334196,2.3744301356058712,,,649966,1,5,"Top",,,,,,,-1.7072994118533855,-113.86070492946634,-1.611877678531397,-4.046561612635935,19.70699574132591,-36.6381587027895,3.24902329758313,1.43335055666503,,,,"78.6",2164,"6.4",716533,641680,663993,543760,673962,608369,694497,665750,666969,"54.06",,,,,,,,32,1,"Curveball",1,1,1,1,1,1,1,1,"Standard","Standard",315,"0.006","-0.042",,,,,"0.042",,0,0,0.497,0.503,30,27,31,27,2,1,5,2,5,1,"4.23","-0.5","0.5","49.1",,,,,
"CH","2023-09-18","83.6","1.7","6.53","Montgomery, Jordan",649966,656756,"single","hit_into_play",,,,,12,"Luis Urias singles on a ground ball to center fielder Leody Taveras. Bobby Dalbec scores.","R","R","L","TEX","BOS","X",8,"ground_ball",2,2,2023,"0.67","0.97",1.215275315480226,2.835453987024226,,666915,,1,5,"Top",125.18,83.49,,,,,-2.452853147337212,-121.84006377177003,-4.092787465069074,7.149309553731445,22.218658181933648,-21.893888988732694,3.05,1.43,62,"92.1",3,"84.7",1413,"6.7",716533,641680,663993,543760,673962,608369,694497,665750,666969,"53.77",0.429,0.399,"0.9",1,1,0,4,31,5,"Changeup",1,0,0,1,1,1,1,1,"Standard","Standard",134,"-0.121","0.596","68.2","7.8",,0.489,"-0.596","92.1",1,-1,0.618,0.382,30,26,31,26,2,1,5,2,5,1,"2.26","0.67","-0.67","46.9",23.677749360802736,6.160016798948106,25.788020898305778,51.5866663876262,23.81374641072172
"SI","2023-09-18","94.8","1.65","6.68","Montgomery, Jordan",649966,656756,,"ball",,,,,11,,"R","R","L","TEX","BOS","B",,,1,2,2023,"1.28","0.7",-0.9574147761868248,2.2747894984087766,,666915,,1,5,"Top",,,,,,,-9.777946696125142,-137.63647865292077,-7.471103101519139,18.44384303837723,29.545848363296948,-21.828048498893715,3.11544931596502,1.43335055666503,,,,"95.7",2184,"6.9",716533,641680,663993,543760,673962,608369,694497,665750,666969,"53.62",,,,,,,,31,4,"Sinker",1,0,0,1,0,1,0,1,"Standard","Standard",147,"-0.008","0.04",,,,,"-0.04",,1,-1,0.626,0.374,30,26,31,26,2,1,5,2,5,1,"1.85","1.28","-1.28","50.5",,,,,
"CU","2023-09-18","80.6","1.67","6.62","Montgomery, Jordan",649966,656756,,"blocked_ball",,,,,14,,"R","R","L","TEX","BOS","B",,,0,2,2023,"-0.24","-0.36",0.0920107025649829,0.38789927409485125,,666915,,1,5,"Top",,,,,,,-3.0775532003259882,-117.2889147581646,-6.579300323609447,-1.6623395846252726,20.948441959728147,-34.54554902903591,3.19558861121054,1.51329171203839,,,,"81.4",2315,"6.7",716533,641680,663993,543760,673962,608369,694497,665750,666969,"53.79",,,,,,,,31,3,"Curveball",1,0,0,1,0,1,0,1,"Infield shade","Standard",325,"-0.005","0.015",,,,,"-0.015",,1,-1,0.631,0.369,30,26,31,26,2,1,5,2,5,1,"3.85","-0.24","0.24","44.7",,,,,
"SI","2023-09-18","94.9","1.72","6.68","Montgomery, Jordan",649966,656756,,"called_strike",,,,,7,,"R","R","L","TEX","BOS","S",,,0,1,2023,"1.28","0.51",-0.6584164373944768,1.4217601528038444,,666915,,1,5,"Top",,,,,,,-9.139212474367556,-137.71668340344132,-9.320128817539578,18.275595780789356,28.63352863242905,-23.751592797017533,3.16887382998885,1.48664361060325,,,,"95.6",2162,"6.7",716533,641680,663993,543760,673962,608369,694497,665750,666969,"53.78",,,,,,,,31,2,"Sinker",1,0,0,1,0,1,0,1,"Standard","Standard",147,"0.013","-0.069",,,,,"0.069",,1,-1,0.618,0.382,30,26,31,26,2,1,5,2,5,1,"2.02","1.28","-1.28","45.4",,,,,
"CU","2023-09-18","80.1","1.55","6.59","Montgomery, Jordan",649966,656756,,"called_strike",,,,,7,,"R","R","L","TEX","BOS","S",,,0,0,2023,"-0.05","-0.46",-0.5085398259146675,1.6373793491614679,,666915,,1,5,"Top",,,,,,,-4.523433148286308,-116.6290006460405,-3.439557495735752,0.38205668890754985,20.821033880325214,-35.94033186178585,3.11544931596502,1.43335055666503,,,,"81.2",2197,"6.9",716533,641680,663993,543760,673962,608369,694497,665750,666969,"53.6",,,,,,,,31,1,"Curveball",1,0,0,1,0,1,0,1,"Standard","Standard",327,"0.007","-0.038",,,,,"0.038",,1,-1,0.611,0.389,30,26,31,26,2,1,5,2,5,1,"3.99","-0.05","0.05","46.8",,,,,
"CH","2023-09-18","83.2","1.56","6.6","Montgomery, Jordan",622569,656756,"field_out","hit_into_play",,,,,3,"Pablo Reyes grounds out, third baseman Josh Jung to first baseman Nathaniel Lowe.","R","R","L","TEX","BOS","X",5,"ground_ball",3,2,2023,"0.87","0.99",0.653641892088916,3.069168093843488,646240,,,2,4,"Top",106.4,170.71,,,,,-3.8244266953778823,-121.08165332624338,-3.5897196972343886,9.280821064310754,24.530411702875742,-21.98008295789568,3.27,1.57,5,"78.6",-30,"83.8",1516,"6.8",716533,641680,663993,543760,673962,608369,694497,665750,666969,"53.75",0.044,0.051,"0",1,0,0,2,25,6,"Changeup",1,0,0,1,0,1,0,1,"Standard","Standard",136,"0.049","-0.314","76.1","7.7",,0.046,"0.314","88.0",1,-1,0.636,0.364,30,29,31,30,2,1,5,1,5,2,"2.32","0.87","-0.87","49.0",24.719613438558525,-10.70217037917028,20.88873800742051,43.03406229362204,34.27452327843653
"SI","2023-09-18","94.3","1.59","6.64","Montgomery, Jordan",622569,656756,,"ball",,,,,13,,"R","R","L","TEX","BOS","B",,,2,2,2023,"1.24","0.71",-1.4766579802059308,1.107809947134142,646240,,,2,4,"Top",,,,,,,-10.821398353685405,-136.58586843979717,-10.292773814269177,17.985615531862585,30.828997303327654,-21.05390078437863,3.38264061929875,1.64654841030136,,,,"94.8",2109,"6.9",716533,641680,663993,543760,673962,608369,694497,665750,666969,"53.61",,,,,,,,25,5,"Sinker",1,0,0,1,0,1,0,1,"Standard","Standard",151,"-0.009","0.053",,,,,"-0.053",,1,-1,0.645,0.355,30,29,31,30,2,1,5,1,5,2,"1.88","1.24","-1.24","46.5",,,,,
"CU","2023-09-18","80.2","1.48","6.67","Montgomery, Jordan",622569,656756,,"blocked_ball",,,,,13,,"R","R","L","TEX","BOS","B",,,1,2,2023,"-0.26","-0.56",-0.2601898890002807,-0.44377317744648437,646240,,,2,4,"Top",,,,,,,-3.388603764556786,-116.57983096870154,-8.00377469474184,-1.7340524375516824,22.427361136482585,-35.96143679387219,3.40936945489666,1.64654841030136,,,,"80.8",2384,"6.8",716533,641680,663993,543760,673962,608369,694497,665750,666969,"53.7",,,,,,,,25,4,"Curveball",1,0,0,1,0,1,0,1,"Standard","Standard",315,"-0.007","0.036",,,,,"-0.036",,1,-1,0.652,0.348,30,29,31,30,2,1,5,1,5,2,"4.12","-0.26","0.26","47.4",,,,,
"SI","2023-09-18","92.5","1.73","6.73","Montgomery, Jordan",622569,656756,,"called_strike",,,,,8,,"R","R","L","TEX","BOS","S",,,1,1,2023,"1.37","0.82",0.05094869283935721,2.1855890454710414,646240,,,2,4,"Top",,,,,,,-7.303312661144692,-134.3099275922382,-7.597848315796098,18.11807913989973,28.84396921115189,-20.7541390897677,3.48956698939238,1.6732030673748,,,,"92.9",2087,"6.6",716533,641680,663993,543760,673962,608369,694497,665750,666969,"53.87",,,,,,,,25,3,"Sinker",1,0,0,1,0,1,0,1,"Standard","Standard",145,"0.012","-0.061",,,,,"0.061",,1,-1,0.64,0.36,30,29,31,30,2,1,5,1,5,2,"1.85","1.37","-1.37","47.3",,,,,
"SI","2023-09-18","92.9","1.54","6.75","Montgomery, Jordan",622569,656756,,"called_strike",,,,,11,,"R","R","L","TEX","BOS","S",,,1,0,2023,"1.21","0.94",-0.8636769303779743,2.7420651248005052,646240,,,2,4,"Top",,,,,,,-8.874762256316576,-134.92412930244478,-6.5786346327753815,16.712902759070662,29.347148793807712,-19.460073338020425,3.43490010262506,1.59211189125175,,,,"93.7",2122,"6.8",716533,641680,663993,543760,673962,608369,694497,665750,666969,"53.66",,,,,,,,25,2,"Sinker",1,0,0,1,0,1,0,1,"Standard","Standard",147,"0.003","-0.035",,,,,"0.035",,1,-1,0.637,0.363,30,29,31,30,2,1,5,1,5,2,"1.72","1.21","-1.21","46.4",,,,,
"CU","2023-09-18","80.5","1.57","6.57","Montgomery, Jordan",622569,656756,,"ball",,,,,13,,"R","R","L","TEX","BOS","B",,,0,0,2023,"-0.18","-0.27",-0.8984042614854322,-0.0764614328511457,,646240,,2,4,"Top",,,,,,,-5.197396350308043,-117.01481098692136,-7.609263796581896,-0.5942346063991056,23.291909522773885,-33.32765511860292,3.27574323323224,1.61989487423734,,,,"81.3",2336,"7",716533,641680,663993,543760,673962,608369,694497,665750,666969,"53.46",,,,,,,,25,1,"Curveball",1,0,0,1,0,1,0,1,"Standard","Standard",324,"-0.007","0.02",,,,,"-0.02",,1,-1,0.644,0.356,30,29,31,30,2,1,5,1,5,2,"3.81","-0.18","0.18","46.4",,,,,
"SI","2023-09-18","93.6","1.61","6.69","Montgomery, Jordan",594807,656756,"field_out","hit_into_play",,,,,5,"Adam Duvall lines out to shortstop Corey Seager.","R","R","L","TEX","BOS","X",6,"line_drive",0,0,2023,"1.29","0.6",-0.03784700759554771,2.7465187307907817,,646240,,1,4,"Top",110.64,154.35,,,,,-7.14921440863331,-136.04632122293322,-5.763798784831729,17.555338021192966,29.991492727193812,-23.6829400669905,3.38,1.57,149,"107.6",8,"94.1",2105,"6.7",716533,641680,663993,543760,673962,608369,694497,665750,666969,"53.82",0.734,0.69,"0",1,0,0,4,24,1,"Sinker",1,0,0,1,0,1,0,1,"Standard","Standard",146,"0.045","-0.29",,,,0.857,"0.29","107.6",1,-1,0.599,0.401,30,34,31,35,2,1,5,1,5,1,"2.01","1.29","-1.29","44.7",,,,,
"CH","2023-09-18","81.2","1.56","6.65","Montgomery, Jordan",608701,656756,"strikeout","swinging_strike",,,,,14,"Rob Refsnyder strikes out swinging.","R","R","L","TEX","BOS","S",2,,1,2,2023,"0.66","1",1.4500347316704842,2.30599742109378,,646240,,0,4,"Top",,,,,,,-1.5405205308905483,-118.31795299366088,-5.114265529634631,6.545728690263019,21.544045653537662,-21.99531811665234,3.47,1.57,,,,"82",1346,"6.7",716533,641680,663993,543760,673962,608369,694497,665750,666969,"53.83",,0,"0",1,0,0,,23,4,"Changeup",1,0,0,1,0,1,0,1,"Infield shade","Standard",130,"0.037","-0.23","67.5","8.2","2.6856621",,"0.23",,1,-1,0.562,0.43799999999999994,30,32,31,32,2,1,5,1,5,2,"2.43","0.66","-0.66","53.2",24.11489488605418,-5.409580823441769,25.041467944032895,54.503813038299306,31.357193068883923
"CU","2023-09-18","81.1","1.62","6.69","Montgomery, Jordan",608701,656756,,"ball",,,,,14,,"R","R","L","TEX","BOS","B",,,0,2,2023,"-0.22","-0.79",0.9393793507418412,0.3365351663195728,,,646240,0,4,"Top",,,,,,,-1.09939660718921,-118.018843729675,-6.084180200101719,-1.882195651651295,22.604928085981292,-38.593631013511526,3.38264061929875,1.59324244772843,,,,"81.5",2451,"6.6",716533,641680,663993,543760,673962,608369,694497,665750,666969,"53.92",,,,,,,,23,3,"Curveball",1,0,0,1,0,1,0,1,"Infield shade","Standard",325,"-0.031","0.008",,,,,"-0.008",,1,-1,0.593,0.40700000000000003,30,32,31,32,2,1,5,1,5,2,"4.26","-0.22","0.22","48.5",,,,,
"CU","2023-09-18","80","1.6","6.75","Montgomery, Jordan",608701,656756,,"swinging_strike",,,,,8,,"R","R","L","TEX","BOS","S",,,0,1,2023,"-0.22","-0.63",-0.035196970823426765,1.5492887049017474,,,646240,0,4,"Top",,,,,,,-3.2173681367722615,-116.52377285496554,-3.598090657684107,-1.380591847870955,21.800267115019075,-37.42160559927753,3.47,1.57,,,,"80.4",2272,"6.5",716533,641680,663993,543760,673962,608369,694497,665750,666969,"53.99",,,,,,,,23,2,"Curveball",1,0,0,1,0,1,0,1,"Standard","Standard",324,"0.011","-0.043","85.3","8.5","0.755094948",,"0.043",,1,-1,0.582,0.41800000000000004,30,32,31,32,2,1,5,1,5,2,"4.18","-0.22","0.22","47.5",56.80132580441813,14.884949053486013,17.89496117764559,37.01895789051177,49.313656112708074
