"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"FC","2023-09-24","93.2","-1.45","5.92","Leclerc, José",686527,600917,"field_out","hit_into_play",,,,,3,"Dominic Canzone grounds out sharply, first baseman Nathaniel Lowe to pitcher Jose Leclerc.","R","L","R","TEX","SEA","X",3,"ground_ball",2,0,2023,"0.35","0.65",0.3602399463627086,2.840443234835961,,676609,,2,9,"Top",159.86,167.3,,,,,3.837054080325985,-135.74512259711804,-3.597436066699036,3.6316523348167187,27.617580021833255,-23.501005842956236,3.04,1.32,59,"102.7",1,"92.4",2550,"5.6",716446,641680,663993,543760,673962,608369,694497,665750,666969,"54.89",0.474,0.426,"0",1,0,0,4,79,3,"Cutter",9,8,8,9,8,9,8,9,"Infield shade","Standard",183,"0.125","-0.344","80.0","7.3",,0.512,"0.344","102.7",1,-1,0.875,0.125,29,25,30,26,1,1,1,2,3,1,"1.95","-0.35","0.35","38.6",26.35784156436876,-3.2990093372411966,31.292028421934983,33.51586426704446,43.089147036568754
"CH","2023-09-24","90.1","-1.6","5.86","Leclerc, José",686527,600917,,"ball",,,,,11,,"R","L","R","TEX","SEA","B",,,1,0,2023,"-1.33","0.98",-2.3290279812591175,2.3143503104292398,,676609,,2,9,"Top",,,,,,,1.0142802529514032,-131.12654733398315,-4.872873761955317,-15.571498607216698,28.365351002678505,-20.083452304727064,3.04,1.32,,,,"89.4",1939,"5.9",716446,641680,663993,543760,673962,608369,694497,665750,666969,"54.62",,,,,,,,79,2,"Changeup",9,8,8,9,8,9,8,9,"Infield shade","Standard",215,"-0.006","0.029",,,,,"-0.029",,1,-1,0.881,0.119,29,25,30,26,1,1,1,2,3,1,"1.84","1.33","-1.33","40.2",,,,,
"CH","2023-09-24","89.8","-1.53","5.87","Leclerc, José",686527,600917,,"ball",,,,,13,,"R","L","R","TEX","SEA","B",,,0,0,2023,"-1.37","0.86",-2.0328570327123243,2.178645033245413,,676609,,2,9,"Top",,,,,,,1.6392214104357135,-130.71460037778994,-4.935773049275097,-16.000013075493857,28.38310975873401,-21.432573222309667,3.30619050483488,1.42566168969629,,,,"88.9",1919,"5.8",716446,641680,663993,543760,673962,608369,694497,665750,666969,"54.71",,,,,,,,79,1,"Changeup",9,8,8,9,8,9,8,9,"Infield shade","Standard",213,"-0.003","0.02",,,,,"-0.02",,1,-1,0.884,0.11599999999999999,29,25,30,26,1,1,1,2,3,1,"1.97","1.37","-1.37","39.2",,,,,
"FF","2023-09-16","96.7","-1.36","6.02","Leclerc, José",608070,600917,"field_out","hit_into_play",,,,,1,"Jose Ramirez flies out sharply to right fielder Travis Jankowski.","R","L","R","CLE","TEX","X",9,"fly_ball",0,2,2023,"-0.07","1.54",-0.3339265236803769,3.1980651085844984,671289,,680757,2,8,"Bot",192.97,68.68,,,,,2.852845104986839,-140.65593129886943,-5.3885052457102525,-1.612847363832213,33.50722321851669,-10.711677688650884,3.39,1.56,361,"100.3",37,"95.5",2602,"5.7",716562,641680,663993,543760,669701,608369,694497,665750,608671,"54.76",0.283,0.5449999999999999,"0",1,0,0,5,67,4,"4-Seam Fastball",2,1,2,1,1,2,2,1,"Infield shade","Standard",208,"-0.019","-0.202","64.0","6.6",,1.09,"0.202","100.3",1,1,0.854,0.854,29,30,30,31,1,4,2,1,3,1,"0.91","0.07","-0.07","40.1",14.862144925986978,-11.241939125637376,23.91264591344953,33.723666335271005,31.073705194634357
"SL","2023-09-16","83.8","-1.86","5.49","Leclerc, José",608070,600917,,"foul",,,,,13,,"R","L","R","CLE","TEX","S",,,0,2,2023,"0.67","0.54",-0.7384359327064279,0.7388840715863076,671289,,680757,2,8,"Bot",,,,,,,1.274611358922098,-122.13198321019641,-5.673707011104228,6.493123162518118,21.73041970830001,-25.8829813163677,3.39,1.56,3,"96",-18,"83.5",2465,"5.8",716562,641680,663993,543760,669701,608369,694497,665750,608671,"54.68",,,,,,,,67,3,"Slider",2,1,2,1,1,2,2,1,"Infield shade","Standard",99,"0","0","63.9","7.6",,,"0","96.0",1,1,0.854,0.854,29,30,30,31,1,4,2,1,3,1,"2.67","-0.67","0.67","33.3",9.231181115529662,-11.825899352779095,37.59726292034886,38.83813019764642,38.926786997032764
"CH","2023-09-16","89","-1.31","5.84","Leclerc, José",608070,600917,,"swinging_strike",,,,,13,,"R","L","R","CLE","TEX","S",,,0,1,2023,"-1.15","0.93",-1.249195988180217,1.1620106043386456,671289,,680757,2,8,"Bot",,,,,,,2.524892955318339,-129.54801425268622,-7.32398292509717,-13.510255297513417,26.544399344128113,-20.430468945931867,3.39,1.56,,,,"88.2",2065,"5.7",716562,641680,663993,543760,669701,608369,694497,665750,608671,"54.76",,,,,,,,67,2,"Changeup",2,1,2,1,1,2,2,1,"Infield shade","Standard",209,"-0.007","-0.054","63.5","8.1","2.928713424",,"0.054",,1,1,0.861,0.861,29,30,30,31,1,4,2,1,3,1,"1.95","1.15","-1.15","41.1",18.619619922312765,-25.100561534853888,33.837505419902676,45.48855382338662,39.81595599040021
"CH","2023-09-16","90","-1.31","5.8","Leclerc, José",608070,600917,,"swinging_strike",,,,,13,,"R","L","R","CLE","TEX","S",,,0,0,2023,"-1.1","0.82",-0.4237912336169438,1.3327604329436664,671289,,680757,2,8,"Bot",,,,,,,4.46877110153814,-130.89510580737095,-6.811859325162757,-13.634196222080282,26.29465133497594,-21.515693709695736,3.39,1.56,,,,"89.1",2208,"5.7",716562,641680,663993,543760,669701,608369,694497,665750,608671,"54.82",,,,,,,,67,1,"Changeup",2,1,2,1,1,2,2,1,"Infield shade","Standard",210,"-0.005","-0.052","69.8","8.1","3.170119872",,"0.052",,1,1,0.866,0.866,29,30,30,31,1,4,2,1,3,1,"1.98","1.1","-1.1","38.6",17.341980482976425,-30.31516888680872,34.16186541159947,36.53561813220736,44.06742851715076
"FC","2023-09-16","92","-1.42","5.84","Leclerc, José",680757,600917,"single","hit_into_play",,,,,7,"Steven Kwan singles on a line drive to left fielder Evan Carter. Bo Naylor scores. Tyler Freeman to 3rd.","R","L","R","CLE","TEX","X",7,"line_drive",3,2,2023,"0.39","0.67",-0.2925947304243535,1.8256866695874254,,666310,671289,2,8,"Bot",88.61,84.29,,,,,2.001076849573012,-133.9644300141902,-5.794678193932857,4.346648039079208,26.352969511486176,-23.067896914416192,3.3,1.52,248,"93.6",14,"91.3",2508,"5.6",716562,641680,663993,543760,669701,608369,694497,665750,608671,"54.9",0.945,0.941,"0.9",1,1,0,4,66,6,"Cutter",1,1,1,1,1,2,2,1,"Standard","Standard",190,"0.268","0.534","61.0","6.8",,1.184,"-0.534","93.6",0,0,0.598,0.598,29,25,30,26,1,4,2,1,3,1,"2","-0.39","0.39","38.9",0.6862780486591145,2.183737093154131,37.890380275531555,35.40701996544405,24.14334355105984
"SI","2023-09-16","95.5","-1.52","5.72","Leclerc, José",680757,600917,,"called_strike",,,,,6,,"R","L","R","CLE","TEX","S",,,3,1,2023,"-1.12","0.86",0.3404884849258232,2.290647823790021,,666310,671289,2,8,"Bot",,,,,,,7.29769744353227,-138.85261905824458,-5.244400834189825,-16.13483837432021,31.8095478870273,-20.07684592106078,3.22264295984766,1.41789331894069,,,,"94.2",2354,"5.6",716562,641680,663993,543760,669701,608369,694497,665750,608671,"54.9",,,,,,,,66,5,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",207,"-0.012","-0.048",,,,,"0.048",,0,0,0.61,0.61,29,25,30,26,1,4,2,1,3,1,"1.65","1.12","-1.12","35.7",,,,,
"FF","2023-09-16","96.1","-1.62","5.74","Leclerc, José",680757,600917,,"called_strike",,,,,4,,"R","L","R","CLE","TEX","S",,,3,0,2023,"-0.34","1.48",-0.7438927192035171,2.4188086812505674,,666310,671289,2,8,"Bot",,,,,,,3.0599173385411955,-139.87557073869544,-6.497174578886488,-5.105565944626518,30.801580958845822,-11.503454887382526,3.22264295984766,1.39285037805525,,,,"95.3",2557,"5.7",716562,641680,663993,543760,669701,608369,694497,665750,608671,"54.77",,,,,,,,66,4,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",207,"-0.009","-0.056",,,,,"0.056",,0,0,0.619,0.619,29,25,30,26,1,4,2,1,3,1,"0.98","0.34","-0.34","34.8",,,,,
