"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"SL","2023-09-30","81.2","3.1","4.93","Heaney, Andrew",668942,571760,,"ball",,,,,13,,"R","L","L","SEA","TEX","B",,,0,1,2023,"-0.64","-0.02",-1.6634716401901348,1.7065845158715844,,,664034,0,5,"Bot",,,,,,,-9.467654173652667,-117.965012352358,-0.5645836243159147,-4.271286382973217,21.611837331692765,-32.45525796766618,3.56507525795398,1.72378505579704,,,,"81.6",2606,"6.5",716366,641680,663993,543760,673962,608369,694497,665750,666969,"53.97",,,,,,,,46,2,"Slider",0,5,0,5,5,0,0,5,"Infield shade","Standard",307,"0.003","0.024",,,,,"-0.024",,-5,-5,0.097,0.097,32,29,32,29,2,1,2,1,7,1,"3.48","-0.64","-0.64","30.6",,,,,
"SL","2023-09-30","80.9","3.2","5.05","Heaney, Andrew",668942,571760,,"called_strike",,,,,7,,"R","L","L","SEA","TEX","S",,,0,0,2023,"-0.84","-0.14",-0.5527006285698484,2.2616777216033266,,,664034,0,5,"Bot",,,,,,,-6.785336796464742,-117.71012527544376,0.6787957669452647,-6.561340353674451,21.997542539841998,-33.83603230724245,3.58629474239995,1.72378505579704,,,,"81.1",2579,"6.4",716366,641680,663993,543760,673962,608369,694497,665750,666969,"54.1",,,,,,,,46,1,"Slider",0,5,0,5,5,0,0,5,"Standard","Standard",315,"-0.004","-0.036",,,,,"0.036",,-5,-5,0.101,0.101,32,29,32,29,2,1,2,1,7,1,"3.62","-0.84","-0.84","30.3",,,,,
"CH","2023-09-30","84.8","3.12","4.93","Heaney, Andrew",664059,571760,"field_out","hit_into_play",,,,,14,"Sam Haggerty flies out to center fielder Leody Taveras.","R","R","L","SEA","TEX","X",8,"fly_ball",0,2,2023,"1.53","0.56",1.433514515978568,2.1914817562117626,,664238,668942,2,2,"Bot",127.68,91.25,,,,,-7.0524228989412725,-123.26491264812735,-1.1503441357038748,16.970199925103984,25.164686173807087,-26.473534181274363,3.23,1.51,291,"81.3",24,"85.2",1953,"6.7",716366,641680,663993,543760,673962,608369,694497,665750,666969,"53.83",0.453,0.417,"0",1,0,0,3,18,7,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",117,"-0.028","-0.194","53.5","8.0",,0.522,"0.194","88.0",0,0,0.528,0.528,32,29,32,29,1,0,2,1,7,,"2.62","1.53","-1.53","27.4",13.175786640264237,0.8107359628672236,19.87437268179278,56.02330721524937,27.825671993880984
"SL","2023-09-30","79.4","3.16","4.95","Heaney, Andrew",664059,571760,,"foul",,,,,13,,"R","R","L","SEA","TEX","S",,,0,2,2023,"-0.97","-0.34",-1.091171125796492,1.541244153869299,,664238,668942,2,2,"Bot",,,,,,,-7.48849641252546,-115.5125271748587,-0.06721358361513263,-7.291396611725904,21.63376767797113,-35.395003157988135,3.23,1.51,,,,"79.4",2478,"6.3",716366,641680,663993,543760,673962,608369,694497,665750,666969,"54.19",,,,,,,,18,6,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",305,"0","0","67.6","8.0",,,"0",,0,0,0.528,0.528,32,29,32,29,1,0,2,1,7,,"3.95","-0.97","0.97","26.8",28.20016212145425,-30.04910376165531,36.77173594372538,28.34549135287657,44.00736153450378
"FF","2023-09-30","92.7","3.05","4.98","Heaney, Andrew",664059,571760,,"foul",,,,,1,,"R","R","L","SEA","TEX","S",,,0,2,2023,"1.44","1.24",-0.823780364700319,2.8738855906394454,,664238,668942,2,2,"Bot",,,,,,,-13.050817060171411,-134.31034538450066,-2.255491114617813,20.255633546637128,29.22339895888944,-16.8513532608662,3.23,1.51,158,"73.7",72,"92.8",2402,"6.6",716366,641680,663993,543760,673962,608369,694497,665750,666969,"53.93",,,,,,,,18,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",125,"0","0","65.6","6.7",,,"0","88.0",0,0,0.528,0.528,32,29,32,29,1,0,2,1,7,,"1.44","1.44","-1.44","29.7",2.0280964481331343,-12.187014344987682,32.11869116920127,29.79246881579861,26.923888593806993
"CH","2023-09-30","84.5","3.12","4.95","Heaney, Andrew",664059,571760,,"foul",,,,,14,,"R","R","L","SEA","TEX","S",,,0,2,2023,"1.54","0.54",0.821062125605142,1.3842823234962114,,664238,668942,2,2,"Bot",,,,,,,-8.478912562253633,-122.7217584233735,-3.0024870844371465,17.258713685200448,24.775915648303176,-26.355460484808034,3.23,1.51,12,"44.5",-3,"84.9",2259,"6.7",716366,641680,663993,543760,673962,608369,694497,665750,666969,"53.79",,,,,,,,18,4,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",109,"0","0","32.9","6.9",,,"0","88.0",0,0,0.528,0.528,32,29,32,29,1,0,2,1,7,,"2.67","1.54","-1.54","30.6",-6.657350202771594,27.962047315113814,33.3284579861633,48.71307984731639,14.9041116810774
"SL","2023-09-30","80","3.18","4.99","Heaney, Andrew",664059,571760,,"foul",,,,,7,,"R","R","L","SEA","TEX","S",,,0,2,2023,"-1.08","-0.03",-0.5959039783778378,2.026665137444,,664238,668942,2,2,"Bot",,,,,,,-6.305562967552497,-116.31915176463367,0.2592412733242784,-8.58123712242674,22.398431726236065,-32.67959255309523,3.23,1.51,7,"72.3",-18,"80.2",2635,"6.5",716366,641680,663993,543760,673962,608369,694497,665750,666969,"53.99",,,,,,,,18,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",306,"0","0","71.0","8.2",,,"0","88.0",0,0,0.528,0.528,32,29,32,29,1,0,2,1,7,,"3.6","-1.08","1.08","28.4",21.198293303213582,-34.67836667473613,25.854007829183246,33.80007838729266,44.44466372521275
"FF","2023-09-30","92.6","3.03","4.93","Heaney, Andrew",664059,571760,,"foul",,,,,4,,"R","R","L","SEA","TEX","S",,,0,1,2023,"1.41","1.18",-0.613633177793361,2.084465606156214,,664238,668942,2,2,"Bot",,,,,,,-12.38728355207092,-134.2098641523239,-4.000436842256143,19.770910068763587,28.93851953598904,-17.22145810015648,3.23,1.51,1,"69.9",-64,"92.6",2330,"6.5",716366,641680,663993,543760,673962,608369,694497,665750,666969,"53.99",,,,,,,,18,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",124,"-0.011","-0.061","59.8","6.0",,,"0.061","88.0",0,0,0.539,0.539,32,29,32,29,1,0,2,1,7,,"1.5","1.41","-1.41","29.5",-8.796393694446115,9.909573286250637,35.749113581528405,31.65536017052264,18.380740768513235
"SL","2023-09-30","78.9","3.24","4.98","Heaney, Andrew",664059,571760,,"called_strike",,,,,12,,"R","R","L","SEA","TEX","S",,,0,0,2023,"-0.78","-0.3",0.8382841779582811,2.617270309790289,,664238,668942,2,2,"Bot",,,,,,,-3.77731039700616,-114.91808105889295,2.2066615995548453,-6.2687474666104235,20.732166595728746,-35.46821465894825,3.31033789215982,1.50999792626312,,,,"79",2404,"6.3",716366,641680,663993,543760,673962,608369,694497,665750,666969,"54.24",,,,,,,,18,1,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",305,"-0.007","-0.04",,,,,"0.04",,0,0,0.546,0.546,32,29,32,29,1,0,2,1,7,,"3.95","-0.78","0.78","28.1",,,,,
"FF","2023-09-30","93.2","3","4.93","Heaney, Andrew",668942,571760,"single","hit_into_play",,,,,5,"Josh Rojas singles on a ground ball to left fielder Evan Carter. Dylan Moore to 2nd.","R","L","L","SEA","TEX","X",7,"ground_ball",3,1,2023,"1.42","1.26",-0.2620223085690061,2.6073800766672264,,,664238,2,2,"Bot",90.17,97.84,,,,,-11.526662475144642,-135.1329624803694,-2.9151931173132475,19.96894836541046,30.777456129979235,-16.256906343031385,3.52,1.68,67,"102.6",2,"93.2",2360,"6.6",716366,641680,663993,543760,673962,608369,694497,665750,666969,"53.93",0.534,0.501,"0.9",1,1,0,4,17,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",122,"0.013","0.255",,,,0.613,"-0.255","102.6",0,0,0.533,0.533,32,29,32,29,1,0,2,1,7,1,"1.39","1.42","1.42","26.9",,,,,
