"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"FF","2023-08-26","102.2","-2.19","6.03","Duran, Jhoan",663993,661395,"strikeout_double_play","swinging_strike",,,,,2,"Nathaniel Lowe strikes out swinging and Marcus Semien caught stealing 2nd, catcher Christian Vazquez to shortstop Carlos Correa to catcher Christian Vazquez.","R","L","R","MIN","TEX","S",2,,2,2,2023,"-0.83","1.24",0.05717042916528503,3.2944855010579897,,,543760,1,8,"Top",,,,,,,8.379421782242167,-148.4335705126824,-5.417474279246327,-14.397935231461904,37.653356057569546,-12.79331924277611,3.51,1.63,,,,"102.5",2105,"6.7",716839,543877,456781,593871,668904,621043,670242,608336,596146,"53.82",,0,"0",1,0,0,,56,5,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Strategic","Standard",225,"0.101","-0.23","74.0","6.5","1.053808884",,"0.23",,0,0,0.507,0.493,25,27,25,28,1,3,3,1,1,1,"0.97","0.83","-0.83","40.4",-2.0463199063211377,25.704405406609787,30.069556108975526,35.42752347520471,15.036141033222876
"FC","2023-06-30","101","-1.34","5.26","Doval, Camilo",607043,666808,,"called_strike",,,,,6,,"R","L","R","NYM","SF","S",,,0,1,2023,"-0.79","1.19",0.31140593400015826,2.3428246289977857,,,516782,1,9,"Bot",,,,,,,6.567672153893083,-146.87410991969136,-5.672800865878708,-13.087579367737815,35.94206540800153,-13.840465604199292,3.56081576513522,1.66547164215238,,,,"102.1",2583,"7",717556,672275,664774,642731,605204,669477,596103,669369,682641,"53.52",,,,,,,,77,2,"Cutter",4,5,4,5,5,4,4,5,"Standard","Standard",227,"-0.15","-0.053",,,,,"0.053",,-1,-1,0.197,0.197,25,30,26,30,1,4,3,1,3,1,"1.06","0.79","-0.79","18.3",,,,,
"SI","2023-08-12","100.4","-0.06","6.82","Bautista, Félix",668942,642585,"truncated_pa","called_strike",,,,,6,,"R","L","R","SEA","BAL","S",2,,0,0,2023,"-0.46","1.62",0.3392514208722577,2.662168825908525,,,687799,2,9,"Bot",,,,,,,2.2258749169405596,-146.04307778658088,-10.146290125446054,-7.067545521593912,31.590648496113058,-6.864773526229084,3.65214281031577,1.73598790219746,,,,"101.9",2179,"6.9",717018,668939,656811,624428,676059,683002,669720,656775,623993,"53.58",,,"0",0,0,0,,65,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",184,"-0.063","-0.286",,,,,"0.286",,0,0,0.563,0.563,28,29,28,29,1,0,2,1,2,1,"0.63","0.46","-0.46","71.0",,,,,
"SI","2023-08-13","100.1","-1.93","5.35","Doval, Camilo",669701,666808,"truncated_pa","called_strike",,,,,1,,"R","L","R","SF","TEX","S",2,,0,0,2023,"-1.07","0.74",-0.7447646514429302,2.9829847429022402,,,677649,2,9,"Top",,,,,,,5.8389664227989835,-145.81882876000319,-2.981988902221636,-16.613041050146744,31.979274005124488,-21.137391977733724,3.35601474281167,1.55774387994136,,,,"101.2",2428,"6.7",717008,672275,664774,642731,605204,543063,671218,682641,624424,"53.84",,,"0",0,0,0,,68,1,"Sinker",1,1,1,1,1,1,1,1,"Infield shade","Standard",239,"0.065","-0.286",,,,,"0.286",,0,0,0.574,0.42600000000000005,25,25,26,26,1,3,6,1,7,5,"1.52","1.07","-1.07","12.8",,,,,
"SI","2023-04-07","100.1","-2.3","5.88","Hicks, Jordan",668930,663855,"truncated_pa","ball",,,,,14,,"R","L","R","MIL","STL","B",2,,1,0,2023,"-1.43","0.69",0.9129991058531914,2.2852937874773334,669003,,605119,2,7,"Bot",,,,,,,12.27144621593337,-145.22838556732563,-6.150325633030942,-23.14043825088153,34.31382878280113,-21.136113243514618,3.26748061827328,1.57019124618203,,,,"100.2",2066,"6.5",718674,575929,502671,680977,571448,669242,676475,641933,691023,"53.97",,,"0",0,0,0,,64,2,"Sinker",4,0,4,0,0,4,4,0,"Standard","Standard",221,"-0.007","-0.34",,,,,"0.34",,4,4,0.971,0.971,26,23,27,24,1,3,4,2,2,2,"1.6","1.43","-1.43","40.4",,,,,
"SI","2023-06-14","99.5","-1.41","6.41","Graterol, Brusdar",641313,660813,"truncated_pa","ball",,,,,12,,"R","R","R","LAD","CWS","B",2,,0,2,2023,"-1.35","0.65",0.30675738330037006,3.7993719696560873,,,462101,2,8,"Top",,,,,,,7.741185365692708,-144.61081644064174,-3.2330153296195108,-20.70711587775036,34.9075714810503,-22.503146059949827,3.40033206308226,1.49040350723329,,,,"98.1",2004,"5.6",717760,605131,518692,678246,621035,500743,444482,518792,605141,"54.86",,,"0",0,0,0,,71,4,"Sinker",4,5,5,4,5,4,5,4,"Standard","Strategic",227,"0.015","-0.187",,,,,"0.187",,-1,1,0.293,0.7070000000000001,24,30,25,30,1,4,1,1,2,1,"1.66","1.35","1.35","38.4",,,,,
"SI","2023-05-16","99.5","-1.83","6.05","Hicks, Jordan",686894,663855,,"ball",,,,,11,,"R","R","R","STL","MIL","B",,,0,0,2023,"-1.13","0.78",-0.07634277819824464,3.642024779399016,,,668930,1,6,"Top",,,,,,,7.472661766775247,-144.7899119559978,-3.06599059512047,-17.578163029030947,32.06097606501983,-20.73081709306407,3.08496477236104,1.44007210693472,,,,"100.1",1864,"6.5",718151,668800,502671,669357,571448,657557,680977,663457,669242,"53.99",,,,,,,,49,1,"Sinker",2,3,3,2,3,2,3,2,"Standard","Standard",220,"0.045","0.036",,,,,"-0.036",,-1,1,0.338,0.6619999999999999,26,24,27,24,1,2,2,1,2,1,"1.52","1.13","1.13","41.0",,,,,
"FF","2023-06-25","99.3","-1.47","5.73","Soriano, José",545341,667755,"truncated_pa","called_strike",,,,,8,,"R","R","R","COL","LAA","S",2,,1,0,2023,"-0.68","0.43",-0.20505488941851635,1.7160162123013987,,,678662,2,7,"Bot",,,,,,,5.121575889396497,-144.56858095096683,-6.770420422936297,-10.670320046653282,28.405609883551538,-24.850116762419415,3.17508074423107,1.44486043155708,,,,"101.2",2135,"6.9",717616,642136,592669,592273,500871,664058,621493,545361,666160,"53.55",,,"0",0,0,0,,55,2,"4-Seam Fastball",4,2,4,2,2,4,4,2,"Standard","Standard",235,"-0.013","-0.316",,,,,"0.316",,2,2,0.875,0.875,24,31,25,32,1,3,8,1,4,2,"1.85","0.68","0.68","28.2",,,,,
"FF","2023-09-27","99.3","-1.63","6.33","Merryweather, Julian",663586,657240,"strikeout_double_play","called_strike",,,,,6,"Austin Riley called out on strikes and Ozzie Albies caught stealing 2nd, catcher Yan Gomes to second baseman Nico Hoerner to catcher Yan Gomes.","R","R","R","ATL","CHC","S",2,,3,2,2023,"-0.32","1.46",0.3991037286882999,2.826534364352892,,,645277,1,8,"Bot",,,,,,,6.312933756172318,-144.4448147243842,-7.6282422019389164,-5.9849585688985005,32.75652452989021,-10.141410420258929,3.57120662530179,1.65358259758853,,,,"99.6",2307,"6.4",716412,543228,600869,663538,670156,621020,664023,641355,673548,"54.08",,0,"0",1,0,0,,61,6,"4-Seam Fastball",3,3,3,3,3,3,3,3,"Infield shade","Standard",210,"-0.118","-0.314",,,,,"0.314",,0,0,0.618,0.618,31,26,32,26,1,3,3,1,2,1,"0.85","0.32","0.32","54.7",,,,,
"SI","2023-05-03","99.2","1.26","6.52","Alvarado, José",621035,621237,"truncated_pa","ball",,,,,12,,"R","R","L","LAD","PHI","B",2,,0,0,2023,"1.35","1.17",0.341606764749552,3.7856280856030384,,,605131,2,8,"Bot",,,,,,,-5.7224483869439124,-144.3302250179655,-4.805610007297354,20.235001359497637,35.546512849924426,-14.872556850466518,3.55246994023059,1.61002914053903,,,,"99.6",2132,"6.7",718327,596117,664761,681082,624641,607208,656941,669016,592206,"53.83",,,"0",0,0,0,,72,1,"Sinker",6,5,6,5,5,6,6,5,"Standard","Standard",146,"-0.015","-0.286",,,,,"0.286",,1,1,0.85,0.85,28,32,28,33,1,3,5,1,4,2,"1.16","1.35","-1.35","58.5",,,,,
