"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"CH","2023-09-24","84.1","1.36","5.52","Pérez, Martín",663728,527048,,"foul",,,,,9,,"R","R","L","TEX","SEA","S",,,1,1,2023,"1.36","0.37",0.5381796417192446,1.6700715034038796,,,677594,2,7,"Top",,,,,,,-4.598942811891235,-122.32998830848892,-3.209319780106182,14.599586321860341,25.97168255596414,-28.022132003048874,3.48,1.68,,,,"83.5",1540,"6.1",716446,641680,663993,543760,673962,608369,694497,665750,666969,"54.41",,,,,,,,58,3,"Changeup",9,5,5,9,5,9,5,9,"Standard","Standard",122,"0.003","-0.06","71.1","8.8",,,"0.06",,4,-4,0.96,0.040000000000000036,32,26,32,27,1,3,4,1,7,1,"2.88","1.36","-1.36","39.5",23.797890510032058,-19.065545455102455,29.813126521795162,44.47176560780745,43.31957419304686
"CH","2023-09-24","85.3","1.34","5.53","Pérez, Martín",663728,527048,,"ball",,,,,12,,"R","R","L","TEX","SEA","B",,,0,1,2023,"1.5","0.29",1.5961959991483328,2.6465072764586224,,,677594,2,7,"Top",,,,,,,-2.4398307189394477,-124.20880219955328,-1.0192223806424516,16.007960498774693,26.564247296553674,-29.227201812706358,3.39883852916115,1.73238509866482,,,,"85.3",1547,"6.4",716446,641680,663993,543760,673962,608369,694497,665750,666969,"54.13",,,,,,,,58,2,"Changeup",9,5,5,9,5,9,5,9,"Standard","Standard",117,"-0.001","0.025",,,,,"-0.025",,4,-4,0.961,0.039000000000000035,32,26,32,27,1,3,4,1,7,1,"2.86","1.5","-1.5","40.6",,,,,
"FF","2023-09-24","92.6","1.16","5.51","Pérez, Martín",663728,527048,,"foul",,,,,1,,"R","R","L","TEX","SEA","S",,,0,0,2023,"0.87","1.23",-0.6876721981845945,2.957946614300033,,,677594,2,7,"Top",,,,,,,-6.605206706026066,-134.71101397897968,-3.3960095664667667,12.043107322794398,28.438331344772493,-16.640784360566713,3.48,1.68,126,"81.1",80,"92.4",1898,"6.1",716446,641680,663993,543760,673962,608369,694497,665750,666969,"54.35",,,,,,,,58,1,"4-Seam Fastball",9,5,5,9,5,9,5,9,"Standard","Standard",134,"0.002","-0.045","79.2","7.9",,,"0.045","88.0",4,-4,0.959,0.041000000000000036,32,26,32,27,1,3,4,1,7,1,"1.42","0.87","-0.87","46.9",24.61504755821188,-14.498819602239,32.10381536861094,29.82389275081177,37.55324163581904
"FC","2023-09-24","92.1","1.15","5.53","Pérez, Martín",664034,527048,"field_out","hit_into_play",,,,,1,"Ty France flies out to center fielder Leody Taveras.","R","R","L","TEX","SEA","X",8,"fly_ball",2,2,2023,"0.61","1.27",-0.395096604545486,3.277867133110574,664059,,,2,6,"Top",117.68,88.7,,,,,-5.246644360668687,-134.11689563786473,-2.6787782801162505,8.418874994087929,28.020239314403494,-16.458669871020923,3.27,1.49,276,"82.6",43,"92.3",1928,"6.3",716446,641680,663993,543760,673962,608369,694497,665750,666969,"54.21",0.011,0.009,"0",1,0,0,3,49,5,"Cutter",7,5,5,7,5,7,5,7,"Standard","Standard",133,"0.039","-0.261","66.3","7.0",,0.013,"0.261","88.0",2,-2,0.806,0.19399999999999995,32,28,32,29,1,2,4,1,7,1,"1.41","0.61","-0.61","43.6",17.414998977154003,5.434230525138857,25.93232701091544,29.809339291760086,27.410384440494965
"CU","2023-09-24","80.4","1.37","5.48","Pérez, Martín",664034,527048,,"blocked_ball",,,,,13,,"R","R","L","TEX","SEA","B",,,1,2,2023,"-0.12","-0.37",-1.1749369285210045,-0.7255342596938452,664059,,,2,6,"Top",,,,,,,-5.396532599600616,-116.86695251965182,-6.342543665518536,-0.12711201262116953,21.870381332650158,-34.613329053563994,3.18888299174273,1.43578484940755,,,,"80.4",2473,"6.3",716446,641680,663993,543760,673962,608369,694497,665750,666969,"54.19",,,,,,,,49,4,"Curveball",7,5,5,7,5,7,5,7,"Standard","Standard",342,"-0.007","0.036",,,,,"-0.036",,2,-2,0.813,0.18700000000000006,32,28,32,29,1,2,4,1,7,1,"3.91","-0.12","0.12","43.7",,,,,
"SI","2023-09-24","92.3","1.05","5.54","Pérez, Martín",664034,527048,,"ball",,,,,13,,"R","R","L","TEX","SEA","B",,,0,2,2023,"1.48","0.96",-1.1197222886558675,1.1171536807738442,664059,,,2,6,"Top",,,,,,,-8.680295738211385,-133.95676279068041,-7.478607602934532,19.71303624816675,28.75262174322832,-19.089511710672042,3.10874316286303,1.32920832482121,,,,"91.7",2026,"6.1",716446,641680,663993,543760,673962,608369,694497,665750,666969,"54.44",,,,,,,,49,3,"Sinker",7,5,5,7,5,7,5,7,"Standard","Standard",135,"-0.004","0.018",,,,,"-0.018",,2,-2,0.817,0.18300000000000005,32,28,32,29,1,2,4,1,7,1,"1.72","1.48","-1.48","45.9",,,,,
"SI","2023-09-24","92","1.26","5.57","Pérez, Martín",664034,527048,,"called_strike",,,,,1,,"R","R","L","TEX","SEA","S",,,0,1,2023,"1.52","0.85",-0.3135515271668312,2.923096287826545,664059,,,2,6,"Top",,,,,,,-7.285112665215726,-133.80826571624686,-2.708916297713794,19.8213846812595,29.16345563865865,-21.562010195526646,3.26903811677403,1.46243153475089,,,,"91.9",1996,"6.3",716446,641680,663993,543760,673962,608369,694497,665750,666969,"54.22",,,,,,,,49,2,"Sinker",7,5,5,7,5,7,5,7,"Standard","Standard",130,"0.011","-0.051",,,,,"0.051",,2,-2,0.806,0.19399999999999995,32,28,32,29,1,2,4,1,7,1,"1.85","1.52","-1.52","41.1",,,,,
"SI","2023-09-24","92.6","1.22","5.63","Pérez, Martín",664034,527048,,"called_strike",,,,,4,,"R","R","L","TEX","SEA","S",,,0,0,2023,"1.44","0.87",-0.7942492979238507,2.06300557139724,664059,,,2,6,"Top",,,,,,,-8.256611633083795,-134.53186194879981,-5.158276321373115,19.337003105845582,29.466264326384394,-20.706217873381604,3.27,1.49,,,,"92.2",2041,"6.2",716446,641680,663993,543760,673962,608369,694497,665750,666969,"54.32",,,,,,,,49,1,"Sinker",7,5,5,7,5,7,5,7,"Standard","Standard",136,"0.007","-0.036",,,,,"0.036",,2,-2,0.799,0.20099999999999996,32,28,32,29,1,2,4,1,7,1,"1.8","1.44","-1.44","44.8",,,,,
"CH","2023-09-24","84.4","1.31","5.6","Pérez, Martín",664059,527048,"triple","hit_into_play",,,,,6,"Sam Haggerty triples (1) on a line drive to left fielder Evan Carter. Jarred Kelenic scores.","R","R","L","TEX","SEA","X",7,"line_drive",0,2,2023,"1.25","0.58",0.6806301411720934,2.09794639030937,,,672284,2,6,"Top",51.78,129.34,,,,,-3.9475100761148694,-122.83975757741165,-2.9450929227574396,13.4849139721681,23.918362408777075,-25.904303936961686,3.21,1.5,220,"79.9",18,"84.2",1701,"6.1",716446,641680,663993,543760,673962,608369,694497,665750,666969,"54.4",0.971,0.908,"1.6",1,1,2,4,48,3,"Changeup",7,4,4,7,5,7,5,7,"Standard","Standard",124,"-0.099","1.434","69.2","8.3",,1.081,"-1.434","88.0",3,-3,0.898,0.10199999999999998,32,29,32,29,1,0,4,1,7,3,"2.61","1.25","-1.25","41.8",17.630937484703306,-18.929259101056633,25.46289085198945,46.661565432341504,41.65824887873156
"CH","2023-09-24","84.2","1.5","5.53","Pérez, Martín",664059,527048,,"foul",,,,,14,,"R","R","L","TEX","SEA","S",,,0,1,2023,"1.39","0.55",1.2859162002997242,1.9515631153909387,,,672284,2,6,"Top",,,,,,,-3.2321679133531056,-122.58434530146378,-3.012062696438562,14.666524334302888,24.497098577537134,-26.233019593401576,3.21,1.5,9,"65.7",-12,"83.8",1713,"6",716446,641680,663993,543760,673962,608369,694497,665750,666969,"54.48",,,,,,,,48,2,"Changeup",7,4,4,7,4,7,4,7,"Standard","Standard",123,"0.005","-0.055","68.6","8.3",,,"0.055","88.0",3,-3,0.893,0.10699999999999998,32,29,32,29,1,0,4,1,7,3,"2.66","1.39","-1.39","40.4",12.473206390171603,-8.288724334606917,24.954442890681236,53.900780137875216,36.54699374702965
