"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"FS","2023-09-26","87.5","-2.65","5.43","Gausman, Kevin",665828,592332,,"ball",,,,,13,,"R","L","R","TOR","NYY","B",,,1,2,2023,"-1.58","0.16",-1.6335221672539806,0.7401589500822467,519317,,643396,1,7,"Top",,,,,,,5.762064049979485,-127.14197891701336,-5.458216627635197,-18.337213200095135,28.958042979226857,-29.451977700473396,3.24890423632888,1.62619921608866,,,,"87.7",1887,"6.8",716431,672386,665489,624415,656305,666182,662139,595281,543807,"53.74",,,,,,,,47,8,"Split-Finger",0,0,0,0,0,0,0,0,"Standard","Standard",235,"-0.045","0.04",,,,,"-0.04",,0,0,0.417,0.583,32,24,32,24,3,2,6,1,7,1,"2.86","1.58","-1.58","30.2",,,,,
"FC","2023-06-14","87.5","-0.56","6.04","Coulombe, Danny",593160,543056,,"ball",,,,,3,,"R","R","L","BAL","TOR","B",,,0,1,2023,"-0.6","0.17",0.27994152239625636,3.3955566530920804,,,595281,0,8,"Top",,,,,,,3.2082127940574763,-127.50355267610634,-0.6513379017669454,-7.183828147907231,24.282537890311385,-30.402468637645388,3.31234812943075,1.62932809628559,,,,"86.6",2679,"5.5",717769,668939,623507,624428,602104,683002,669720,543305,656811,"55",,,,,,,,51,2,"Cutter",0,1,1,0,1,0,1,0,"Standard","Standard",208,"-0.033","0.024",,,,,"-0.024",,-1,1,0.226,0.774,33,34,34,34,1,2,8,1,3,1,"2.78","-0.6","0.6","56.3",,,,,
"CH","2023-09-27","87.5","-2.9","5.21","Ottavino, Adam",605137,493603,,"ball",,,,,14,,"R","L","R","NYM","MIA","B",,,0,0,2023,"-0.89","0.18",0.07952218084893692,1.7094526363748672,669364,,542932,0,9,"Top",,,,,,,9.074234908898488,-127.12493369833905,-2.6465822329652653,-11.481497960939778,26.57034272294384,-29.89381855964907,3.83848215457726,1.83343848403069,,,,"88",1631,"6.7",716430,553882,624413,677595,683146,596019,607043,542364,621466,"53.75",,,,,,,,70,1,"Changeup",2,2,2,2,2,2,2,2,"Strategic","Standard",245,"-0.016","0.009",,,,,"-0.009",,0,0,0.201,0.7989999999999999,37,30,38,31,1,4,5,0,3,1,"2.81","0.89","-0.89","18.0",,,,,
"CH","2023-06-07","87.5","-0.95","6.38","Syndergaard, Noah",663886,592789,,"swinging_strike",,,,,13,,"R","R","R","CIN","LAD","S",,,1,1,2023,"-1.42","0.51",-0.9090767863909349,2.066058942440075,,,668715,1,3,"Bot",,,,,,,3.0502719949091457,-127.38660261867149,-5.411185148505907,-16.109013423418613,24.876015637056586,-25.721435852025518,3.12,1.52,,,,"88.5",1586,"6.8",717853,669257,518692,678246,571970,500743,621035,676356,605141,"53.7",,,,,,,,33,3,"Changeup",4,6,4,6,6,4,4,6,"Standard","Standard",228,"0.008","-0.055",,,,,"0.055",,-2,-2,0.329,0.329,30,26,31,27,2,1,7,1,54,1,"2.45","1.42","1.42","41.5",,,,,
"SI","2023-07-09","87.5","3.11","5.95","Ramirez, Nick",670156,598286,,"ball",,,,,12,,"R","L","L","NYY","CHC","B",,,0,0,2023,"1.24","0.53",0.9995379144680065,2.888940961050201,,,676724,0,9,"Top",,,,,,,-7.572775389774937,-127.19209567522755,-2.3029444196907467,15.06114768835132,25.867444103838174,-26.201253564101243,3.02968794079842,1.51927757286575,,,,"86.6",2048,"5.8",717433,543309,519203,650402,518934,683011,665828,664056,519317,"54.73",,,,,,,,72,1,"Sinker",4,6,6,4,6,4,6,4,"Infield shade","Standard",124,"-0.012","0.03",,,,,"-0.03",,-2,2,0.065,0.935,33,27,34,28,1,0,4,1,7,5,"2.46","1.24","1.24","36.1",,,,,
"SL","2023-04-20","87.5","1.74","6.2","Davidson, Tucker",592450,656353,,"blocked_ball",,,,,13,,"R","R","L","NYY","LAA","B",,,1,2,2023,"-0.59","0.13",-1.3111924661644163,0.5769858309481268,,,643396,2,6,"Bot",,,,,,,-6.15202937102622,-127.18955680980088,-7.670242298279384,-5.108746485982635,27.254622568355312,-29.33653047143076,3.95069327973745,1.88744216342374,,,,"87.4",2173,"6.4",718496,681351,592273,650859,543685,687263,621493,545361,592669,"54.09",,,,,,,,53,4,"Slider",5,2,5,2,2,5,5,2,"Infield shade","Standard",231,"0.005","0.034",,,,,"-0.034",,3,3,0.899,0.899,27,31,27,31,1,3,3,1,4,1,"2.87","-0.59","0.59","55.9",,,,,
"FC","2023-04-10","87.5","1.61","5.7","Rogers, Taylor",621035,573124,,"ball",,,,,13,,"R","R","L","SF","LAD","B",,,0,1,2023,"-0.56","0.41",-1.6163986273100721,1.9794446178658425,,,681546,1,7,"Top",,,,,,,-6.536461669071387,-127.23284660279649,-3.6401312821470007,-4.687418471368485,26.768040698931504,-27.133297612359442,3.47717590355224,1.73362693514535,,,,"86.3",2291,"5.6",718641,663698,527038,642731,681584,543063,671218,669369,573262,"54.85",,,,,,,,51,2,"Cutter",1,4,4,1,4,1,4,1,"Standard","Strategic",205,"-0.01","0.025",,,,,"-0.025",,-3,3,0.108,0.892,32,32,33,33,1,2,1,2,2,1,"2.57","-0.56","0.56","30.1",,,,,
"SI","2023-07-04","87.4","1.09","6.22","Freeland, Kyle",666197,607536,,"called_strike",,,,,4,,"R","R","L","HOU","COL","S",,,1,0,2023,"1.03","0.68",-0.6510186197523781,2.4260995294519017,,,676694,1,6,"Bot",,,,,,,-6.3942910828679524,-127.02755542416612,-4.414710951875435,12.460483691062944,26.40443934349089,-24.099667601977295,3.13020386970365,1.44840863669869,,,,"88.5",2247,"7.1",717504,553869,543068,605612,641857,678662,595777,545341,666134,"53.44",,,,,,,,48,2,"Sinker",3,0,3,0,0,3,3,0,"Standard","Standard",151,"0.005","-0.053",,,,,"0.053",,3,3,0.913,0.913,30,25,30,26,3,2,6,5,5,3,"2.31","1.03","-1.03","35.4",,,,,
"SL","2023-07-08","87.4","-2.82","4.25","Anderson, Grant",608841,681982,,"called_strike",,,,,5,,"R","R","R","WSH","TEX","S",,,0,0,2023,"0.04","0.67",0.1062447564262797,2.5090507174007,,,682928,2,4,"Bot",,,,,,,7.029760948081687,-127.25456726340781,0.4624173900813887,-0.6463306207503924,20.67692818152243,-25.021135087278733,3.72859805591992,1.76365844601433,,,,"89",2561,"6.8",717450,641680,663993,543760,673962,608369,608671,665750,666969,"53.71",,,,,,,,40,1,"Slider",8,2,8,2,2,8,8,2,"Infield shade","Standard",158,"0.001","-0.045",,,,,"0.045",,6,6,0.965,0.965,26,31,26,31,1,2,2,1,7,1,"2.26","-0.04","-0.04","-3.1",,,,,
"CH","2023-09-15","87.4","-1.09","6.35","VerHagen, Drew",592663,572403,,"ball",,,,,14,,"R","R","R","STL","PHI","B",,,2,1,2023,"-0.55","0.69",0.15154068325530934,0.908327460640328,,,624641,1,8,"Top",,,,,,,4.1243702054336255,-127.12018314426707,-8.392084419470125,-6.8041889539014315,24.550924724124773,-23.27226580291584,3.60975263923684,1.70710838517778,,,,"87.6",1735,"6.3",716572,575929,502671,669242,571448,691026,641933,663457,691023,"54.19",,,,,,,,66,4,"Changeup",3,5,5,3,5,3,5,3,"Standard","Standard",214,"-0.013","0.1",,,,,"-0.1",,-2,2,0.135,0.865,32,32,33,32,1,3,4,3,4,1,"2.29","0.55","0.55","52.3",,,,,
